imagen_id,imagen_path,label_real,label_real_nombre,pred_vit,pred_nombre,acierto,conf_pred,conf_correcta,prob_anger,prob_disgust,prob_fear,prob_happy,prob_neutral,prob_sad,prob_surprise
test_2099_aligned.jpg,RAF_DB/DATASET/test/anger/test_2099_aligned.jpg,0,anger,0,anger,1,0.96380824,0.96380824,0.96380824,0.003077801,0.026895348,0.002770618,4.184586e-05,0.0019272909,0.0014788767
test_2075_aligned.jpg,RAF_DB/DATASET/test/anger/test_2075_aligned.jpg,0,anger,0,anger,1,0.8183834,0.8183834,0.8183834,0.0011689392,0.16497676,0.0046350537,0.00027648636,0.010127422,0.00043196938
test_1650_aligned.jpg,RAF_DB/DATASET/test/anger/test_1650_aligned.jpg,0,anger,3,happy,0,0.335897,0.18119562,0.18119562,0.08547423,0.029280044,0.335897,0.23110032,0.046678524,0.09037431
test_0820_aligned.jpg,RAF_DB/DATASET/test/anger/test_0820_aligned.jpg,0,anger,0,anger,1,0.87648964,0.87648964,0.87648964,0.10107177,0.0024698074,0.0017586004,0.00010711715,0.002857016,0.015246096
test_0136_aligned.jpg,RAF_DB/DATASET/test/anger/test_0136_aligned.jpg,0,anger,0,anger,1,0.6522588,0.6522588,0.6522588,0.000745951,0.31789434,0.0008074594,4.12737e-06,0.0055932626,0.022696119
test_1643_aligned.jpg,RAF_DB/DATASET/test/anger/test_1643_aligned.jpg,0,anger,0,anger,1,0.92846274,0.92846274,0.92846274,0.0007977215,0.041363236,0.027951142,1.9886318e-06,5.150585e-05,0.0013716484
test_1385_aligned.jpg,RAF_DB/DATASET/test/anger/test_1385_aligned.jpg,0,anger,0,anger,1,0.6218241,0.6218241,0.6218241,0.28247508,0.011767167,0.05124328,3.5075038e-05,0.032567628,8.7683045e-05
test_1305_aligned.jpg,RAF_DB/DATASET/test/anger/test_1305_aligned.jpg,0,anger,0,anger,1,0.7416821,0.7416821,0.7416821,0.035891432,0.14330718,0.0481341,0.0036983571,0.0021458222,0.025141004
test_1838_aligned.jpg,RAF_DB/DATASET/test/anger/test_1838_aligned.jpg,0,anger,0,anger,1,0.962202,0.962202,0.962202,0.0061019124,0.028793866,0.0016803127,3.3943845e-06,0.00035249762,0.0008659033
test_1217_aligned.jpg,RAF_DB/DATASET/test/anger/test_1217_aligned.jpg,0,anger,0,anger,1,0.92980707,0.92980707,0.92980707,0.0036887557,0.008391628,0.003288447,0.020598922,0.020565579,0.013659592
test_1868_aligned.jpg,RAF_DB/DATASET/test/anger/test_1868_aligned.jpg,0,anger,0,anger,1,0.96237254,0.96237254,0.96237254,0.037072342,0.00023762339,3.5171503e-05,1.91037e-06,0.00027204142,8.400468e-06
test_1828_aligned.jpg,RAF_DB/DATASET/test/anger/test_1828_aligned.jpg,0,anger,0,anger,1,0.9617023,0.9617023,0.9617023,0.024972852,0.00031751356,0.00038434623,0.0016373692,0.01096239,2.3259128e-05
test_0902_aligned.jpg,RAF_DB/DATASET/test/anger/test_0902_aligned.jpg,0,anger,5,sad,0,0.53886217,0.2205863,0.2205863,0.17710862,0.037424188,0.0029744322,0.016039051,0.53886217,0.0070052356
test_1534_aligned.jpg,RAF_DB/DATASET/test/anger/test_1534_aligned.jpg,0,anger,0,anger,1,0.57627064,0.57627064,0.57627064,0.18796742,0.0045276363,0.00063842867,0.05656156,0.16453108,0.009503181
test_2016_aligned.jpg,RAF_DB/DATASET/test/anger/test_2016_aligned.jpg,0,anger,0,anger,1,0.9635898,0.9635898,0.9635898,0.002450899,0.017516445,0.00038392658,9.745568e-05,0.00096595206,0.014995634
test_2101_aligned.jpg,RAF_DB/DATASET/test/anger/test_2101_aligned.jpg,0,anger,3,happy,0,0.61556065,0.3692922,0.3692922,0.0037817622,0.0095841875,0.61556065,4.9804207e-06,0.0016821028,9.416599e-05
test_0347_aligned.jpg,RAF_DB/DATASET/test/anger/test_0347_aligned.jpg,0,anger,5,sad,0,0.5759815,0.10868434,0.10868434,0.009579864,0.17676881,0.12782091,2.1525339e-05,0.5759815,0.0011430429
test_1471_aligned.jpg,RAF_DB/DATASET/test/anger/test_1471_aligned.jpg,0,anger,0,anger,1,0.9941332,0.9941332,0.9941332,0.00010546523,0.0045303786,1.3646126e-05,9.1991254e-08,1.198116e-05,0.0012052626
test_1946_aligned.jpg,RAF_DB/DATASET/test/anger/test_1946_aligned.jpg,0,anger,0,anger,1,0.87625873,0.87625873,0.87625873,0.0947669,0.014430066,0.0010709665,1.7028278e-05,0.013441785,1.4561921e-05
test_0295_aligned.jpg,RAF_DB/DATASET/test/anger/test_0295_aligned.jpg,0,anger,4,neutral,0,0.46136147,0.025198372,0.025198372,0.08118826,0.03163937,0.22302812,0.46136147,0.14919607,0.028388306
test_1127_aligned.jpg,RAF_DB/DATASET/test/anger/test_1127_aligned.jpg,0,anger,1,disgust,0,0.79345274,0.05544113,0.05544113,0.79345274,0.00014946266,0.0062416582,0.0058743255,0.13878676,5.3890322e-05
test_1785_aligned.jpg,RAF_DB/DATASET/test/anger/test_1785_aligned.jpg,0,anger,3,happy,0,0.37187877,0.15223813,0.15223813,0.10437249,0.35770595,0.37187877,0.00012359377,0.013584938,9.614575e-05
test_1585_aligned.jpg,RAF_DB/DATASET/test/anger/test_1585_aligned.jpg,0,anger,0,anger,1,0.62822163,0.62822163,0.62822163,0.028579896,0.1017417,0.22806714,8.543433e-06,0.012961725,0.0004193819
test_1741_aligned.jpg,RAF_DB/DATASET/test/anger/test_1741_aligned.jpg,0,anger,0,anger,1,0.42928314,0.42928314,0.42928314,0.0071630785,0.20773654,0.3478674,1.7614853e-05,0.003745913,0.004186393
test_0042_aligned.jpg,RAF_DB/DATASET/test/anger/test_0042_aligned.jpg,0,anger,0,anger,1,0.89937514,0.89937514,0.89937514,0.016562639,0.042805612,0.013188263,9.155249e-05,0.00044295445,0.027533807
test_0190_aligned.jpg,RAF_DB/DATASET/test/anger/test_0190_aligned.jpg,0,anger,5,sad,0,0.78545946,0.1304529,0.1304529,0.06444478,0.00082648924,0.0041901395,0.013861088,0.78545946,0.0007652266
test_1539_aligned.jpg,RAF_DB/DATASET/test/anger/test_1539_aligned.jpg,0,anger,0,anger,1,0.92382276,0.92382276,0.92382276,0.0037351502,0.021322506,0.002206261,0.00028410647,0.029292721,0.019336514
test_1867_aligned.jpg,RAF_DB/DATASET/test/anger/test_1867_aligned.jpg,0,anger,0,anger,1,0.7264804,0.7264804,0.7264804,0.002612642,0.10182695,0.011719283,9.183764e-05,0.0023515315,0.15491739
test_1746_aligned.jpg,RAF_DB/DATASET/test/anger/test_1746_aligned.jpg,0,anger,0,anger,1,0.942473,0.942473,0.942473,0.0035807237,0.0017214475,0.046137474,0.00424019,0.0017659246,8.1319806e-05
test_0853_aligned.jpg,RAF_DB/DATASET/test/anger/test_0853_aligned.jpg,0,anger,0,anger,1,0.7799109,0.7799109,0.7799109,0.00258519,0.107169814,0.0023034287,8.241142e-06,0.00053674896,0.10748571
test_1420_aligned.jpg,RAF_DB/DATASET/test/anger/test_1420_aligned.jpg,0,anger,0,anger,1,0.35163423,0.35163423,0.35163423,0.16588125,0.09991311,0.05955756,0.0534011,0.16835386,0.10125892
test_1964_aligned.jpg,RAF_DB/DATASET/test/anger/test_1964_aligned.jpg,0,anger,0,anger,1,0.9646354,0.9646354,0.9646354,0.02557778,0.0011386671,0.0011331823,1.2428267e-05,0.00606834,0.0014342339
test_1234_aligned.jpg,RAF_DB/DATASET/test/anger/test_1234_aligned.jpg,0,anger,0,anger,1,0.99287474,0.99287474,0.99287474,0.0008100941,0.003394221,0.0023893996,5.325893e-06,0.00042937425,9.685456e-05
test_1620_aligned.jpg,RAF_DB/DATASET/test/anger/test_1620_aligned.jpg,0,anger,0,anger,1,0.5903798,0.5903798,0.5903798,0.060012344,0.02655559,0.21870528,0.00033706226,0.09816445,0.005845487
test_0909_aligned.jpg,RAF_DB/DATASET/test/anger/test_0909_aligned.jpg,0,anger,0,anger,1,0.836097,0.836097,0.836097,0.039288063,0.10497723,0.0016754343,6.4178284e-06,0.0044221045,0.013533771
test_1803_aligned.jpg,RAF_DB/DATASET/test/anger/test_1803_aligned.jpg,0,anger,3,happy,0,0.7940852,0.1365365,0.1365365,0.0275064,0.0028371823,0.7940852,0.007839175,0.024000423,0.0071950923
test_0793_aligned.jpg,RAF_DB/DATASET/test/anger/test_0793_aligned.jpg,0,anger,0,anger,1,0.989032,0.989032,0.989032,0.00040743503,0.008679795,0.0010827937,2.1793505e-05,0.00015247706,0.00062374905
test_1791_aligned.jpg,RAF_DB/DATASET/test/anger/test_1791_aligned.jpg,0,anger,0,anger,1,0.7535221,0.7535221,0.7535221,0.061445434,0.032171797,0.14307187,0.00028495557,0.008103517,0.0014003924
test_1404_aligned.jpg,RAF_DB/DATASET/test/anger/test_1404_aligned.jpg,0,anger,0,anger,1,0.987153,0.987153,0.987153,0.0047759344,0.0051147756,0.00066980015,3.423854e-06,0.0019554922,0.00032755343
test_0017_aligned.jpg,RAF_DB/DATASET/test/anger/test_0017_aligned.jpg,0,anger,4,neutral,0,0.35258004,0.20121695,0.20121695,0.16336136,0.03176645,0.006092071,0.35258004,0.2231186,0.02186443
test_1445_aligned.jpg,RAF_DB/DATASET/test/anger/test_1445_aligned.jpg,0,anger,0,anger,1,0.9794083,0.9794083,0.9794083,2.5431247e-05,0.017821303,0.00035091655,2.0676314e-06,0.0002470535,0.002144888
test_1007_aligned.jpg,RAF_DB/DATASET/test/anger/test_1007_aligned.jpg,0,anger,6,surprise,0,0.73088145,0.13822778,0.13822778,0.0017984046,0.12670328,0.0008946978,0.00043876015,0.0010556733,0.73088145
test_1572_aligned.jpg,RAF_DB/DATASET/test/anger/test_1572_aligned.jpg,0,anger,0,anger,1,0.43437138,0.43437138,0.43437138,0.21830238,0.002132164,0.0050441087,0.059732527,0.27553794,0.004879565
test_0301_aligned.jpg,RAF_DB/DATASET/test/anger/test_0301_aligned.jpg,0,anger,3,happy,0,0.5702601,0.17335945,0.17335945,0.052789114,0.04025682,0.5702601,0.032388028,0.12605645,0.004890064
test_0215_aligned.jpg,RAF_DB/DATASET/test/anger/test_0215_aligned.jpg,0,anger,5,sad,0,0.522836,0.09827514,0.09827514,0.051026974,0.0022319658,0.0024470408,0.31059438,0.522836,0.012588522
test_1109_aligned.jpg,RAF_DB/DATASET/test/anger/test_1109_aligned.jpg,0,anger,0,anger,1,0.8952,0.8952,0.8952,0.05140064,0.0042472063,0.021726761,0.012388817,0.011279136,0.0037574642
test_0585_aligned.jpg,RAF_DB/DATASET/test/anger/test_0585_aligned.jpg,0,anger,4,neutral,0,0.5774402,0.26981843,0.26981843,0.10805445,0.005562742,0.0060655354,0.5774402,0.031416424,0.0016422208
test_0037_aligned.jpg,RAF_DB/DATASET/test/anger/test_0037_aligned.jpg,0,anger,0,anger,1,0.99434507,0.99434507,0.99434507,0.0041690874,0.0004262902,0.00017724372,2.7306829e-05,0.0008463385,8.757804e-06
test_1685_aligned.jpg,RAF_DB/DATASET/test/anger/test_1685_aligned.jpg,0,anger,0,anger,1,0.9538706,0.9538706,0.9538706,0.0008887503,0.029253062,0.004166816,1.5024782e-05,0.0017117866,0.010093937
test_0296_aligned.jpg,RAF_DB/DATASET/test/anger/test_0296_aligned.jpg,0,anger,2,fear,0,0.45343944,0.12265444,0.12265444,0.0439682,0.45343944,0.26952645,0.012996201,0.06606273,0.0313525
test_0216_aligned.jpg,RAF_DB/DATASET/test/anger/test_0216_aligned.jpg,0,anger,0,anger,1,0.77561575,0.77561575,0.77561575,0.00086205086,0.026011823,0.0037623723,3.5123803e-06,0.19149171,0.0022527575
test_1059_aligned.jpg,RAF_DB/DATASET/test/anger/test_1059_aligned.jpg,0,anger,0,anger,1,0.96213734,0.96213734,0.96213734,0.016088108,0.012153077,0.005378011,1.670695e-06,0.0034824675,0.00075925945
test_1880_aligned.jpg,RAF_DB/DATASET/test/anger/test_1880_aligned.jpg,0,anger,0,anger,1,0.49065632,0.49065632,0.49065632,0.26591057,0.0035367871,0.21306576,0.019605614,0.0044583,0.0027666593
test_0870_aligned.jpg,RAF_DB/DATASET/test/anger/test_0870_aligned.jpg,0,anger,0,anger,1,0.8073158,0.8073158,0.8073158,0.041116018,0.009904953,0.12880735,0.009839604,0.002379714,0.0006365716
test_0779_aligned.jpg,RAF_DB/DATASET/test/anger/test_0779_aligned.jpg,0,anger,2,fear,0,0.76800513,0.21599294,0.21599294,0.0029242905,0.76800513,0.0056744455,1.1312475e-05,0.006987236,0.00040469304
test_1115_aligned.jpg,RAF_DB/DATASET/test/anger/test_1115_aligned.jpg,0,anger,0,anger,1,0.96316504,0.96316504,0.96316504,0.010062368,0.012648382,0.00095380796,1.4559086e-05,0.001464341,0.01169149
test_1901_aligned.jpg,RAF_DB/DATASET/test/anger/test_1901_aligned.jpg,0,anger,0,anger,1,0.85322493,0.85322493,0.85322493,0.043820776,0.013383538,0.008613806,0.0072017293,0.07025007,0.0035051713
test_1330_aligned.jpg,RAF_DB/DATASET/test/anger/test_1330_aligned.jpg,0,anger,4,neutral,0,0.46271193,0.0054475022,0.0054475022,0.050502893,0.0009722064,0.05800442,0.46271193,0.41945753,0.0029035131
test_2172_aligned.jpg,RAF_DB/DATASET/test/anger/test_2172_aligned.jpg,0,anger,0,anger,1,0.8688625,0.8688625,0.8688625,0.0027818186,0.097533725,0.017584326,9.969293e-07,0.010846291,0.002390287
test_1783_aligned.jpg,RAF_DB/DATASET/test/anger/test_1783_aligned.jpg,0,anger,0,anger,1,0.6148294,0.6148294,0.6148294,0.0010058181,0.38356343,0.0001267162,2.857123e-07,5.183469e-05,0.00042253945
test_2228_aligned.jpg,RAF_DB/DATASET/test/anger/test_2228_aligned.jpg,0,anger,2,fear,0,0.9045626,0.04470999,0.04470999,0.0038507606,0.9045626,0.0024998195,1.7235878e-05,0.020933509,0.023426153
test_1190_aligned.jpg,RAF_DB/DATASET/test/anger/test_1190_aligned.jpg,0,anger,4,neutral,0,0.58690995,0.13843282,0.13843282,0.20155758,0.0013991571,0.0032441048,0.58690995,0.05129675,0.017159628
test_0201_aligned.jpg,RAF_DB/DATASET/test/anger/test_0201_aligned.jpg,0,anger,0,anger,1,0.9582334,0.9582334,0.9582334,0.0018071114,0.029197993,0.0005151778,9.063281e-07,0.0001965539,0.010048842
test_1815_aligned.jpg,RAF_DB/DATASET/test/anger/test_1815_aligned.jpg,0,anger,2,fear,0,0.43136883,0.24978328,0.24978328,0.0036048384,0.43136883,0.058615737,4.0298437e-05,0.00046661551,0.25612035
test_1192_aligned.jpg,RAF_DB/DATASET/test/anger/test_1192_aligned.jpg,0,anger,6,surprise,0,0.89386994,0.02615506,0.02615506,0.0294971,0.032546993,0.007746396,0.0004766144,0.009707965,0.89386994
test_1178_aligned.jpg,RAF_DB/DATASET/test/anger/test_1178_aligned.jpg,0,anger,0,anger,1,0.6627915,0.6627915,0.6627915,0.28744075,0.005235205,0.013596638,6.066834e-05,0.030713981,0.00016120546
test_1281_aligned.jpg,RAF_DB/DATASET/test/anger/test_1281_aligned.jpg,0,anger,0,anger,1,0.78873867,0.78873867,0.78873867,0.018294476,0.041505594,0.14416575,2.0901116e-06,0.0068966583,0.00039678824
test_0185_aligned.jpg,RAF_DB/DATASET/test/anger/test_0185_aligned.jpg,0,anger,0,anger,1,0.91573024,0.91573024,0.91573024,0.04003294,0.004198588,8.531661e-05,0.0012516112,0.008625716,0.030075718
test_1689_aligned.jpg,RAF_DB/DATASET/test/anger/test_1689_aligned.jpg,0,anger,5,sad,0,0.9277548,0.025777947,0.025777947,0.014353932,0.018164406,0.00050799426,0.0010937013,0.9277548,0.012347228
test_2174_aligned.jpg,RAF_DB/DATASET/test/anger/test_2174_aligned.jpg,0,anger,4,neutral,0,0.90167123,0.005592232,0.005592232,0.03597874,0.00078484294,0.04400475,0.90167123,0.006397569,0.0055705947
test_0349_aligned.jpg,RAF_DB/DATASET/test/anger/test_0349_aligned.jpg,0,anger,0,anger,1,0.9725255,0.9725255,0.9725255,0.0043749413,0.01098763,0.00932436,2.134594e-06,0.0012643097,0.0015212478
test_2058_aligned.jpg,RAF_DB/DATASET/test/anger/test_2058_aligned.jpg,0,anger,0,anger,1,0.90467703,0.90467703,0.90467703,0.08453188,0.0022891297,0.0001663156,1.6835591e-05,0.0026767105,0.00564212
test_0228_aligned.jpg,RAF_DB/DATASET/test/anger/test_0228_aligned.jpg,0,anger,3,happy,0,0.7530479,0.07092068,0.07092068,0.009356428,0.10956736,0.7530479,0.02056836,0.0266468,0.009892511
test_1050_aligned.jpg,RAF_DB/DATASET/test/anger/test_1050_aligned.jpg,0,anger,0,anger,1,0.72672135,0.72672135,0.72672135,0.023740968,0.0740464,0.05451257,0.0063002435,0.040819447,0.073859036
test_1760_aligned.jpg,RAF_DB/DATASET/test/anger/test_1760_aligned.jpg,0,anger,5,sad,0,0.63548994,0.29058075,0.29058075,0.01389389,0.019913016,0.037486825,0.00041531678,0.63548994,0.0022203908
test_1487_aligned.jpg,RAF_DB/DATASET/test/anger/test_1487_aligned.jpg,0,anger,2,fear,0,0.38566744,0.19121128,0.19121128,0.13987598,0.38566744,0.10211413,0.03605975,0.06305508,0.08201633
test_1939_aligned.jpg,RAF_DB/DATASET/test/anger/test_1939_aligned.jpg,0,anger,0,anger,1,0.36778885,0.36778885,0.36778885,0.0022279157,0.35379466,0.113494895,0.00051122496,0.16128752,0.0008949695
test_1200_aligned.jpg,RAF_DB/DATASET/test/anger/test_1200_aligned.jpg,0,anger,5,sad,0,0.8110546,0.09650107,0.09650107,0.0066957674,0.0057238354,0.017826205,0.020774618,0.8110546,0.041423835
test_1911_aligned.jpg,RAF_DB/DATASET/test/anger/test_1911_aligned.jpg,0,anger,0,anger,1,0.67146575,0.67146575,0.67146575,0.105856486,0.0005896438,5.2319836e-05,0.04828066,0.17062148,0.0031337268
test_1391_aligned.jpg,RAF_DB/DATASET/test/anger/test_1391_aligned.jpg,0,anger,3,happy,0,0.9883484,0.0016298768,0.0016298768,0.0025660642,0.0032889645,0.9883484,0.0016778334,0.000670846,0.0018180372
test_1336_aligned.jpg,RAF_DB/DATASET/test/anger/test_1336_aligned.jpg,0,anger,0,anger,1,0.6996619,0.6996619,0.6996619,0.054309066,0.030245472,0.064691365,0.03394613,0.1116967,0.005449263
test_1623_aligned.jpg,RAF_DB/DATASET/test/anger/test_1623_aligned.jpg,0,anger,6,surprise,0,0.59970766,0.13793942,0.13793942,0.0037579353,0.2093498,0.003056688,0.027870292,0.018318163,0.59970766
test_1649_aligned.jpg,RAF_DB/DATASET/test/anger/test_1649_aligned.jpg,0,anger,0,anger,1,0.77385086,0.77385086,0.77385086,0.0065330197,0.008788741,0.1903323,0.009164919,0.010648133,0.0006820829
test_1805_aligned.jpg,RAF_DB/DATASET/test/anger/test_1805_aligned.jpg,0,anger,0,anger,1,0.55190426,0.55190426,0.55190426,0.00042124322,0.43141273,0.0086709475,3.0179766e-07,0.0007997491,0.006790756
test_1058_aligned.jpg,RAF_DB/DATASET/test/anger/test_1058_aligned.jpg,0,anger,5,sad,0,0.82964414,0.0033702047,0.0033702047,0.10750305,0.011862357,0.0021921787,0.037018586,0.82964414,0.008409524
test_1309_aligned.jpg,RAF_DB/DATASET/test/anger/test_1309_aligned.jpg,0,anger,3,happy,0,0.97082156,0.008846472,0.008846472,0.008638781,0.011083498,0.97082156,5.4992048e-05,0.00010582097,0.00044880397
test_1751_aligned.jpg,RAF_DB/DATASET/test/anger/test_1751_aligned.jpg,0,anger,0,anger,1,0.93428075,0.93428075,0.93428075,0.0051155705,0.05606219,0.00036794753,1.1309622e-05,0.0005322038,0.003629969
test_1373_aligned.jpg,RAF_DB/DATASET/test/anger/test_1373_aligned.jpg,0,anger,1,disgust,0,0.7139327,0.20472765,0.20472765,0.7139327,0.0032785465,0.0047993995,0.020272613,0.05047548,0.0025136063
test_1132_aligned.jpg,RAF_DB/DATASET/test/anger/test_1132_aligned.jpg,0,anger,3,happy,0,0.5374304,0.3527829,0.3527829,0.0056686,0.07027579,0.5374304,0.004683089,0.015470099,0.013689151
test_1681_aligned.jpg,RAF_DB/DATASET/test/anger/test_1681_aligned.jpg,0,anger,3,happy,0,0.7174649,0.26258385,0.26258385,0.005912392,0.011995681,0.7174649,5.7866833e-05,0.00051354355,0.0014717584
test_0424_aligned.jpg,RAF_DB/DATASET/test/anger/test_0424_aligned.jpg,0,anger,0,anger,1,0.88524395,0.88524395,0.88524395,0.008511591,0.054688215,0.020633759,7.80241e-06,0.00020446409,0.030710204
test_1836_aligned.jpg,RAF_DB/DATASET/test/anger/test_1836_aligned.jpg,0,anger,0,anger,1,0.92134625,0.92134625,0.92134625,0.0074526835,0.0023925048,0.06768917,1.9940906e-05,0.0006028071,0.0004965242
test_1944_aligned.jpg,RAF_DB/DATASET/test/anger/test_1944_aligned.jpg,0,anger,0,anger,1,0.71213096,0.71213096,0.71213096,0.0032856248,0.16599438,0.06290146,0.00013661722,0.004631388,0.05091957
test_1263_aligned.jpg,RAF_DB/DATASET/test/anger/test_1263_aligned.jpg,0,anger,1,disgust,0,0.4232986,0.3712104,0.3712104,0.4232986,0.00084809045,0.0065253186,0.0021945052,0.1957583,0.00016484574
test_1601_aligned.jpg,RAF_DB/DATASET/test/anger/test_1601_aligned.jpg,0,anger,1,disgust,0,0.333985,0.11430946,0.11430946,0.333985,0.0027782202,0.016686212,0.27625826,0.25069308,0.0052897194
test_1568_aligned.jpg,RAF_DB/DATASET/test/anger/test_1568_aligned.jpg,0,anger,0,anger,1,0.9620032,0.9620032,0.9620032,0.006110812,0.0078418525,0.0062430105,0.0003752045,0.017031247,0.00039468985
test_2000_aligned.jpg,RAF_DB/DATASET/test/anger/test_2000_aligned.jpg,0,anger,0,anger,1,0.6912535,0.6912535,0.6912535,0.013247211,0.07318508,0.018257665,0.0008650401,0.03140803,0.17178342
test_2057_aligned.jpg,RAF_DB/DATASET/test/anger/test_2057_aligned.jpg,0,anger,0,anger,1,0.63227725,0.63227725,0.63227725,0.028189383,0.008605545,0.0075502037,0.1556459,0.09077259,0.07695912
test_0225_aligned.jpg,RAF_DB/DATASET/test/anger/test_0225_aligned.jpg,0,anger,1,disgust,0,0.68271214,0.23072526,0.23072526,0.68271214,0.030652132,0.026708433,0.0005114421,0.0065923748,0.022098247
test_2073_aligned.jpg,RAF_DB/DATASET/test/anger/test_2073_aligned.jpg,0,anger,0,anger,1,0.80159587,0.80159587,0.80159587,0.13993591,0.00014370019,0.019506492,0.033431012,0.0027931374,0.002593813
