imagen_id,imagen_path,label_real,label_real_nombre,pred_resnet,pred_nombre,acierto,conf_pred,conf_correcta,prob_anger,prob_disgust,prob_fear,prob_happy,prob_neutral,prob_sad,prob_surprise,embedding_idx
test_0136_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0136_aligned.jpg,0,anger,0,anger,1,0.9734668,0.9734668,0.9734668,0.00066997204,0.0008912925,0.014702549,0.00025128396,9.185824e-05,0.00992626,11
test_1643_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1643_aligned.jpg,0,anger,0,anger,1,0.9857163,0.9857163,0.9857163,6.967492e-05,0.0041802023,0.0069019767,0.0001528719,2.8798526e-05,0.0029502024,12
test_1385_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1385_aligned.jpg,0,anger,0,anger,1,0.98972344,0.98972344,0.98972344,0.0036574677,0.00010590411,0.0010039483,0.0015393301,0.0036180106,0.00035181455,13
test_1217_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1217_aligned.jpg,0,anger,0,anger,1,0.43185544,0.43185544,0.43185544,0.037301954,3.2890268e-06,0.05191592,0.037065543,0.09089646,0.35096133,14
test_1868_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1868_aligned.jpg,0,anger,0,anger,1,0.9219348,0.9219348,0.9219348,0.013817341,0.0018635788,0.05086542,0.0032759882,0.004109243,0.00413361,15
test_1534_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1534_aligned.jpg,0,anger,0,anger,1,0.5936411,0.5936411,0.5936411,0.00016728557,0.00097629084,0.0039862725,0.00090513803,0.39671943,0.003604508,16
test_2016_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2016_aligned.jpg,0,anger,0,anger,1,0.9830839,0.9830839,0.9830839,0.009088229,0.0014486458,0.00028803153,0.0027168314,8.7957655e-05,0.0032863242,17
test_0347_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0347_aligned.jpg,0,anger,0,anger,1,0.661316,0.661316,0.661316,0.0116424635,0.020369474,0.032556824,0.0044041127,0.22711019,0.042600986,18
test_1471_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1471_aligned.jpg,0,anger,0,anger,1,0.9480666,0.9480666,0.9480666,1.8439712e-05,8.843598e-06,0.041644994,5.2871317e-05,0.00097044243,0.009237741,19
test_1946_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1946_aligned.jpg,0,anger,0,anger,1,0.94113266,0.94113266,0.94113266,0.055860776,0.00018423615,0.00028160174,0.00036798406,0.0017619372,0.0004107935,20
test_1785_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1785_aligned.jpg,0,anger,0,anger,1,0.8615821,0.8615821,0.8615821,0.00040569287,0.001480098,0.021865996,0.0003274469,0.114112996,0.0002255076,21
test_1585_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1585_aligned.jpg,0,anger,0,anger,1,0.57873625,0.57873625,0.57873625,0.23811565,0.0007142057,0.14476155,0.008300615,0.0005826359,0.028789116,22
test_1741_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1741_aligned.jpg,0,anger,0,anger,1,0.897868,0.897868,0.897868,0.02558779,0.047107097,0.017444268,0.0002786758,0.00033131716,0.011382889,23
test_0190_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0190_aligned.jpg,0,anger,0,anger,1,0.75599617,0.75599617,0.75599617,0.23501264,0.00014878334,0.001948981,0.0010444627,0.005813471,3.5490248e-05,24
test_1867_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1867_aligned.jpg,0,anger,0,anger,1,0.968246,0.968246,0.968246,0.008069951,0.0019938464,0.00066038733,0.0054657054,0.00021546555,0.015348778,25
test_0853_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0853_aligned.jpg,0,anger,0,anger,1,0.75924224,0.75924224,0.75924224,0.00017795604,0.07550604,0.01303444,0.01261365,0.007644541,0.13178116,26
test_1964_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1964_aligned.jpg,0,anger,0,anger,1,0.9995316,0.9995316,0.9995316,3.6386118e-05,0.0001041701,4.6816505e-05,5.6618937e-06,0.00020903311,6.6375644e-05,27
test_1234_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1234_aligned.jpg,0,anger,0,anger,1,0.96264666,0.96264666,0.96264666,0.018367343,0.00011214162,0.008487337,0.00062191114,0.008532725,0.0012318604,28
test_1620_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1620_aligned.jpg,0,anger,0,anger,1,0.6214885,0.6214885,0.6214885,0.010851254,0.001957602,0.34666902,0.011684362,0.0038027617,0.003546508,29
test_0909_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0909_aligned.jpg,0,anger,0,anger,1,0.9773886,0.9773886,0.9773886,0.00018985933,0.016859092,0.0016891609,0.00087429007,0.0013621456,0.0016366609,30
test_1404_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1404_aligned.jpg,0,anger,0,anger,1,0.99971503,0.99971503,0.99971503,1.1888252e-05,0.0002610967,4.0626205e-07,1.5774461e-07,9.522644e-06,1.8681515e-06,31
test_0017_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0017_aligned.jpg,0,anger,0,anger,1,0.62412363,0.62412363,0.62412363,0.0005190359,6.246137e-05,0.34241953,0.0045152097,0.027455743,0.00090445793,32
test_1445_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1445_aligned.jpg,0,anger,0,anger,1,0.99964464,0.99964464,0.99964464,8.64082e-07,0.00027605306,2.1130538e-05,1.2386366e-06,1.8191663e-06,5.4325374e-05,33
test_1007_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1007_aligned.jpg,0,anger,0,anger,1,0.99052376,0.99052376,0.99052376,0.004299904,9.759504e-05,4.341882e-05,0.0005672424,2.28899e-06,0.0044658007,34
test_0037_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0037_aligned.jpg,0,anger,0,anger,1,0.80893177,0.80893177,0.80893177,0.0616147,8.256262e-05,0.0012575611,0.12567918,0.00029656896,0.0021376743,35
test_1685_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1685_aligned.jpg,0,anger,0,anger,1,0.985435,0.985435,0.985435,1.5750065e-05,0.0066068587,2.5545822e-05,4.1809108e-05,1.9825943e-06,0.007873021,36
test_0216_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0216_aligned.jpg,0,anger,0,anger,1,0.56505364,0.56505364,0.56505364,0.048437335,0.13659996,0.00400658,0.043205038,0.05184393,0.15085354,37
test_1059_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1059_aligned.jpg,0,anger,0,anger,1,0.5709396,0.5709396,0.5709396,1.534396e-05,0.4040418,0.005858703,0.00031006313,0.00070718396,0.018127313,38
test_1880_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1880_aligned.jpg,0,anger,0,anger,1,0.96471524,0.96471524,0.96471524,0.018635277,7.5491453e-06,0.01165997,0.002248562,5.9792423e-05,0.0026736034,39
test_0870_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0870_aligned.jpg,0,anger,0,anger,1,0.33284166,0.33284166,0.33284166,0.016851902,0.007845291,0.25938138,0.07187829,0.020970251,0.2902312,40
test_1115_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1115_aligned.jpg,0,anger,0,anger,1,0.9595678,0.9595678,0.9595678,0.0009769596,0.00015425253,4.0765194e-06,4.6446643e-05,0.0015042701,0.037746165,41
test_1901_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1901_aligned.jpg,0,anger,0,anger,1,0.89824766,0.89824766,0.89824766,0.046117645,8.338851e-06,8.80009e-05,0.0341959,1.3541917e-05,0.021328894,42
test_2172_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2172_aligned.jpg,0,anger,0,anger,1,0.90624404,0.90624404,0.90624404,0.0014554176,0.006356782,0.005043178,5.4307497e-05,0.080400944,0.00044535138,43
test_1783_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1783_aligned.jpg,0,anger,0,anger,1,0.94008374,0.94008374,0.94008374,2.757217e-05,0.0048741885,0.017283944,5.8502977e-05,0.0002154043,0.0374566,44
test_2228_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2228_aligned.jpg,0,anger,0,anger,1,0.8130417,0.8130417,0.8130417,0.00030271316,0.1170512,0.050907217,0.0013644462,0.013712577,0.0036202755,45
test_0201_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0201_aligned.jpg,0,anger,0,anger,1,0.99269557,0.99269557,0.99269557,2.124474e-06,0.00681734,1.5680545e-05,4.6979258e-05,2.119612e-05,0.00040105885,46
test_1815_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1815_aligned.jpg,0,anger,0,anger,1,0.98242974,0.98242974,0.98242974,0.004414563,6.9126785e-05,0.009333366,0.00036410632,3.316037e-05,0.0033559895,47
test_1178_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1178_aligned.jpg,0,anger,0,anger,1,0.60284376,0.60284376,0.60284376,0.3111644,0.00037546273,0.051991504,0.0018312278,0.02466805,0.0071256002,48
test_1281_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1281_aligned.jpg,0,anger,0,anger,1,0.8105741,0.8105741,0.8105741,0.166125,0.00090472517,0.00084173185,0.005494547,0.014578428,0.0014814395,49
test_0349_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0349_aligned.jpg,0,anger,0,anger,1,0.99222684,0.99222684,0.99222684,9.7664146e-05,0.004704295,0.0013067706,0.0002035154,0.0010892206,0.00037157635,50
test_2058_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2058_aligned.jpg,0,anger,0,anger,1,0.95661175,0.95661175,0.95661175,0.0012242888,0.00017360285,0.025658796,0.004308476,0.0034535686,0.00856949,51
test_1050_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1050_aligned.jpg,0,anger,0,anger,1,0.8129375,0.8129375,0.8129375,0.097365215,0.0006639142,0.033058044,0.026602568,0.0015663743,0.027806444,52
test_1487_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1487_aligned.jpg,0,anger,0,anger,1,0.8666995,0.8666995,0.8666995,0.02127827,0.0016370083,0.0035275784,0.058236014,0.0003948636,0.04822665,53
test_1805_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1805_aligned.jpg,0,anger,0,anger,1,0.99370813,0.99370813,0.99370813,6.4616266e-05,0.005172995,0.00088007224,1.0972937e-05,1.8012364e-05,0.00014528625,54
test_1058_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1058_aligned.jpg,0,anger,0,anger,1,0.6549656,0.6549656,0.6549656,0.16568375,0.019860212,0.05038423,0.022939853,0.02466169,0.061504565,55
test_1751_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1751_aligned.jpg,0,anger,0,anger,1,0.9540849,0.9540849,0.9540849,0.006627229,0.00030362766,0.036264956,0.0003374654,0.0019833131,0.0003984377,56
test_1373_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1373_aligned.jpg,0,anger,0,anger,1,0.86620677,0.86620677,0.86620677,0.0034981666,0.003948561,0.016753154,0.013359582,0.031030776,0.06520306,57
test_1681_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1681_aligned.jpg,0,anger,0,anger,1,0.8658712,0.8658712,0.8658712,3.070693e-08,0.00016184487,0.06437938,0.001357059,0.06816803,6.242408e-05,58
test_0424_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0424_aligned.jpg,0,anger,0,anger,1,0.53977174,0.53977174,0.53977174,0.0019660143,0.016936991,0.0033584377,0.0008774311,0.000111372305,0.43697795,59
test_1944_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1944_aligned.jpg,0,anger,0,anger,1,0.7690952,0.7690952,0.7690952,0.0004631026,0.08191091,0.023215134,0.008578592,0.00779628,0.10894078,60
test_1263_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1263_aligned.jpg,0,anger,0,anger,1,0.9533133,0.9533133,0.9533133,0.04503629,2.6233145e-05,0.0012628752,0.00029313442,6.500963e-05,3.1876782e-06,61
test_0678_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0678_aligned.jpg,0,anger,0,anger,1,0.9421444,0.9421444,0.9421444,0.00076243316,0.00040896362,0.0002585224,0.00020789466,0.022822738,0.03339498,62
test_1957_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1957_aligned.jpg,0,anger,0,anger,1,0.68825877,0.68825877,0.68825877,0.0036417511,0.019923486,0.101524524,0.076029934,0.066750504,0.043871034,63
test_0244_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0244_aligned.jpg,0,anger,0,anger,1,0.9898628,0.9898628,0.9898628,5.183547e-06,0.009268948,0.00041221705,2.3709658e-06,0.00036772003,8.0842874e-05,64
test_1886_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1886_aligned.jpg,0,anger,0,anger,1,0.919731,0.919731,0.919731,0.00023188766,0.0010167869,0.0009799252,0.0031492314,3.6729145e-06,0.07488752,65
test_1768_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1768_aligned.jpg,0,anger,0,anger,1,0.9415239,0.9415239,0.9415239,0.040449306,0.00010014825,0.01241795,0.0012224517,0.0027926336,0.0014936733,66
test_0327_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0327_aligned.jpg,0,anger,0,anger,1,0.3643909,0.3643909,0.3643909,0.0001658652,0.0018667998,0.26744884,0.093331695,0.22122645,0.05156951,67
test_1496_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1496_aligned.jpg,0,anger,0,anger,1,0.9063205,0.9063205,0.9063205,0.07023318,0.000915658,0.00014000518,0.0028716451,0.01791969,0.0015992267,68
test_0452_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0452_aligned.jpg,0,anger,0,anger,1,0.84712243,0.84712243,0.84712243,0.00015966588,0.005262276,0.139445,0.0017074018,0.00015093785,0.006152065,69
test_1413_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1413_aligned.jpg,0,anger,0,anger,1,0.52483356,0.52483356,0.52483356,0.19417135,0.00023578969,0.0022040862,0.23589374,0.0144521985,0.02820926,70
test_1371_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1371_aligned.jpg,0,anger,0,anger,1,0.9714726,0.9714726,0.9714726,0.0055653253,0.010020739,0.00045849878,0.0037562023,0.006416218,0.0023103328,71
test_1756_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1756_aligned.jpg,0,anger,0,anger,1,0.58323985,0.58323985,0.58323985,0.0011945531,0.0012174005,0.3510555,0.011506866,0.049712066,0.0020736526,72
test_1625_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1625_aligned.jpg,0,anger,0,anger,1,0.46119562,0.46119562,0.46119562,0.38135445,0.0015954841,0.0017134809,0.13182183,5.885076e-05,0.02226033,73
test_0551_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0551_aligned.jpg,0,anger,0,anger,1,0.9293136,0.9293136,0.9293136,9.993915e-05,0.06110767,0.0053152987,0.0005786012,0.0012726065,0.0023124227,74
test_1061_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1061_aligned.jpg,0,anger,0,anger,1,0.9943388,0.9943388,0.9943388,0.0018966467,0.00017347446,0.002485297,0.000920594,8.736665e-05,9.795075e-05,75
test_0983_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0983_aligned.jpg,0,anger,0,anger,1,0.8322954,0.8322954,0.8322954,0.10087202,0.00053404435,0.0012017976,0.048405595,0.011202743,0.005488379,76
test_0027_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0027_aligned.jpg,0,anger,0,anger,1,0.95264393,0.95264393,0.95264393,0.000442571,0.014002577,0.026793264,0.00033914138,0.00074340426,0.005035186,77
test_2170_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2170_aligned.jpg,0,anger,0,anger,1,0.5423637,0.5423637,0.5423637,3.4944303e-05,0.0034874943,0.14204665,0.0022023045,0.30880654,0.0010583524,78
test_0286_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0286_aligned.jpg,0,anger,0,anger,1,0.59291357,0.59291357,0.59291357,0.0010123318,0.002690385,0.2102459,0.026303694,0.0011843238,0.16564974,79
test_1739_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1739_aligned.jpg,0,anger,0,anger,1,0.9738225,0.9738225,0.9738225,0.0016284585,1.9890495e-05,0.0008867434,0.019025344,0.003912906,0.0007042482,80
test_1801_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1801_aligned.jpg,0,anger,0,anger,1,0.9956185,0.9956185,0.9956185,0.0013155765,0.0018428554,0.000653852,0.00021226636,0.0002988401,5.818889e-05,81
test_2314_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2314_aligned.jpg,1,disgust,1,disgust,1,0.8268449,0.8268449,0.0039567994,0.8268449,0.00019364487,0.014619725,0.1328497,0.004385242,0.01714995,82
test_2213_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2213_aligned.jpg,1,disgust,1,disgust,1,0.5913357,0.5913357,0.031444695,0.5913357,1.2099487e-05,0.22725077,0.1482088,0.0011197029,0.0006281971,83
test_1390_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1390_aligned.jpg,1,disgust,1,disgust,1,0.48325327,0.48325327,0.004441425,0.48325327,0.00034978782,0.0050493944,0.42311117,0.0022065819,0.08158836,84
test_1653_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1653_aligned.jpg,1,disgust,1,disgust,1,0.9304788,0.9304788,0.044583935,0.9304788,5.958435e-06,0.011427295,0.012858118,0.0001661812,0.00047966262,85
test_1168_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1168_aligned.jpg,1,disgust,1,disgust,1,0.50517637,0.50517637,0.015805928,0.50517637,0.00043115288,0.12591778,0.23933044,0.100904286,0.012434012,86
test_1511_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1511_aligned.jpg,1,disgust,1,disgust,1,0.9726198,0.9726198,0.015860002,0.9726198,2.0139312e-06,0.00039992898,0.010329452,0.00073897315,4.9994364e-05,87
test_0081_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_0081_aligned.jpg,1,disgust,1,disgust,1,0.7633929,0.7633929,0.13527068,0.7633929,2.2524824e-07,0.00034619286,0.04463601,0.0023265241,0.054027393,88
test_2331_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2331_aligned.jpg,1,disgust,1,disgust,1,0.4557648,0.4557648,0.059573587,0.4557648,4.751959e-06,0.00072654686,0.425347,0.0019062243,0.05667694,89
test_2334_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2334_aligned.jpg,1,disgust,1,disgust,1,0.69233954,0.69233954,0.0014654848,0.69233954,9.300523e-06,0.1572056,0.11633659,0.03239505,0.00024845975,90
test_1990_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1990_aligned.jpg,1,disgust,1,disgust,1,0.38086313,0.38086313,0.06055345,0.38086313,5.0896528e-05,0.01629337,0.3235436,0.20293269,0.015762942,91
test_2329_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2329_aligned.jpg,1,disgust,1,disgust,1,0.40241113,0.40241113,0.08324196,0.40241113,6.892315e-05,0.094116196,0.10455971,0.03188138,0.28372064,92
test_1237_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1237_aligned.jpg,1,disgust,1,disgust,1,0.8717721,0.8717721,0.0018574628,0.8717721,5.540485e-05,0.0013373998,0.097697265,0.026716692,0.0005636727,93
test_0172_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_0172_aligned.jpg,1,disgust,1,disgust,1,0.5396039,0.5396039,0.005479509,0.5396039,0.004047265,0.40688124,0.014641906,0.020772206,0.008573923,94
test_1852_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1852_aligned.jpg,1,disgust,1,disgust,1,0.5512387,0.5512387,0.0004260823,0.5512387,3.9307074e-06,0.00023800068,0.42261556,0.022874529,0.0026031458,95
test_0018_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_0018_aligned.jpg,1,disgust,1,disgust,1,0.3276966,0.3276966,0.15276071,0.3276966,0.00028137333,0.055610437,0.06461463,0.24659891,0.15243736,96
test_2324_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2324_aligned.jpg,1,disgust,1,disgust,1,0.51282483,0.51282483,0.0017957119,0.51282483,1.2965673e-05,0.082957804,0.030930601,0.018695999,0.35278204,97
test_2319_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2319_aligned.jpg,1,disgust,1,disgust,1,0.57017255,0.57017255,0.010540495,0.57017255,3.1505846e-05,0.0116916085,0.3702125,0.0030976287,0.03425359,98
test_2333_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2333_aligned.jpg,1,disgust,1,disgust,1,0.80303705,0.80303705,0.07231532,0.80303705,0.002512174,0.042568866,0.058090042,0.00025608597,0.021220442,99
test_2327_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2327_aligned.jpg,1,disgust,1,disgust,1,0.9483011,0.9483011,0.0011362744,0.9483011,1.20835975e-05,0.026861956,0.004755247,0.0022786262,0.016654689,100
test_2308_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2308_aligned.jpg,1,disgust,1,disgust,1,0.6786728,0.6786728,0.15315437,0.6786728,0.0009383752,0.00042991148,0.15612972,0.008770098,0.0019047468,101
test_1238_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1238_aligned.jpg,1,disgust,1,disgust,1,0.8573687,0.8573687,0.013028188,0.8573687,1.2096677e-05,0.012167295,0.036229916,0.0071486435,0.074045345,102
test_2307_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2307_aligned.jpg,1,disgust,1,disgust,1,0.52593076,0.52593076,0.0015189275,0.52593076,0.0002612441,0.13280068,0.30019248,0.030684203,0.008611673,103
test_2344_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2344_aligned.jpg,1,disgust,1,disgust,1,0.6952754,0.6952754,0.017312188,0.6952754,6.813673e-05,0.22693518,0.04584276,0.014444589,0.00012174125,104
test_2384_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2384_aligned.jpg,1,disgust,1,disgust,1,0.6910134,0.6910134,0.03880375,0.6910134,0.0026571755,0.010718845,0.1450988,0.073994294,0.03771372,105
test_0960_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_0960_aligned.jpg,1,disgust,1,disgust,1,0.49297857,0.49297857,0.18360193,0.49297857,0.11862863,0.10126677,0.014116901,0.06513939,0.02426783,106
test_0146_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_0146_aligned.jpg,1,disgust,1,disgust,1,0.50770897,0.50770897,0.074050084,0.50770897,0.0003022569,0.3260279,0.088933736,0.0005522998,0.0024247891,107
test_1891_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1891_aligned.jpg,1,disgust,1,disgust,1,0.5693751,0.5693751,0.035879444,0.5693751,0.0011519009,0.039661016,0.33316597,0.009876357,0.010890244,108
test_2332_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2332_aligned.jpg,1,disgust,1,disgust,1,0.5201462,0.5201462,0.09382568,0.5201462,0.0019135784,0.15625969,0.19839488,0.00067607587,0.028783925,109
test_1788_aligned.jpg,../RAF_DB/DATASET/test/fear/test_1788_aligned.jpg,2,fear,2,fear,1,0.50267583,0.50267583,0.017414225,1.5039641e-05,0.50267583,0.0015092453,0.00011472395,0.00096450344,0.47730637,110
test_2279_aligned.jpg,../RAF_DB/DATASET/test/fear/test_2279_aligned.jpg,2,fear,2,fear,1,0.49426597,0.49426597,0.26706707,0.000708316,0.49426597,0.023874087,0.00021028279,0.21354428,0.0003299104,111
test_2271_aligned.jpg,../RAF_DB/DATASET/test/fear/test_2271_aligned.jpg,2,fear,2,fear,1,0.82768166,0.82768166,0.121380106,0.00017262311,0.82768166,0.025945628,0.00015598146,0.022997724,0.0016663388,112
test_2285_aligned.jpg,../RAF_DB/DATASET/test/fear/test_2285_aligned.jpg,2,fear,2,fear,1,0.9601794,0.9601794,0.03434056,1.3735017e-06,0.9601794,0.004134509,0.0006409127,0.00014733878,0.0005560153,113
test_2292_aligned.jpg,../RAF_DB/DATASET/test/fear/test_2292_aligned.jpg,2,fear,2,fear,1,0.7852214,0.7852214,0.09743459,0.0026399603,0.7852214,0.002234929,0.0064250897,0.019231811,0.08681216,114
test_2291_aligned.jpg,../RAF_DB/DATASET/test/fear/test_2291_aligned.jpg,2,fear,2,fear,1,0.8868218,0.8868218,0.10647455,1.1291782e-05,0.8868218,0.0006343616,3.2106735e-05,0.004958387,0.0010673949,115
test_2289_aligned.jpg,../RAF_DB/DATASET/test/fear/test_2289_aligned.jpg,2,fear,2,fear,1,0.8980313,0.8980313,0.08150734,0.00086609507,0.8980313,0.0019342767,0.00011218304,0.01640442,0.0011444773,116
