imagen_id,imagen_path,label_real,label_real_nombre,pred_resnet,pred_nombre,acierto,conf_pred,conf_correcta,prob_anger,prob_disgust,prob_fear,prob_happy,prob_neutral,prob_sad,prob_surprise
test_0902_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0902_aligned.jpg,0,anger,1,disgust,0,0.39189175,0.37115738,0.37115738,0.39189175,6.079423e-07,0.0017264668,0.014609297,0.22022164,0.00039284868
test_1534_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1534_aligned.jpg,0,anger,0,anger,1,0.5936411,0.5936411,0.5936411,0.00016728557,0.00097629084,0.0039862725,0.00090513803,0.39671943,0.003604508
test_2016_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2016_aligned.jpg,0,anger,0,anger,1,0.9830839,0.9830839,0.9830839,0.009088229,0.0014486458,0.00028803153,0.0027168314,8.7957655e-05,0.0032863242
test_2101_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2101_aligned.jpg,0,anger,3,happy,0,0.8074443,0.1664625,0.1664625,0.0018695865,0.00049531244,0.8074443,0.008973661,0.011603425,0.0031513101
test_0347_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0347_aligned.jpg,0,anger,0,anger,1,0.661316,0.661316,0.661316,0.0116424635,0.020369474,0.032556824,0.0044041127,0.22711019,0.042600986
test_1471_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1471_aligned.jpg,0,anger,0,anger,1,0.9480666,0.9480666,0.9480666,1.8439712e-05,8.843598e-06,0.041644994,5.2871317e-05,0.00097044243,0.009237741
test_1946_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1946_aligned.jpg,0,anger,0,anger,1,0.94113266,0.94113266,0.94113266,0.055860776,0.00018423615,0.00028160174,0.00036798406,0.0017619372,0.0004107935
test_0295_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0295_aligned.jpg,0,anger,5,sad,0,0.93729275,0.00020150116,0.00020150116,0.00013516309,0.0036669695,0.053716455,0.004898155,0.93729275,8.900875e-05
test_1127_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1127_aligned.jpg,0,anger,5,sad,0,0.6605995,0.0018764641,0.0018764641,0.26142868,0.00045563912,0.0004249094,0.07518022,0.6605995,3.4580982e-05
test_1785_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1785_aligned.jpg,0,anger,0,anger,1,0.8615821,0.8615821,0.8615821,0.00040569287,0.001480098,0.021865996,0.0003274469,0.114112996,0.0002255076
test_1585_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1585_aligned.jpg,0,anger,0,anger,1,0.57873625,0.57873625,0.57873625,0.23811565,0.0007142057,0.14476155,0.008300615,0.0005826359,0.028789116
test_1741_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1741_aligned.jpg,0,anger,0,anger,1,0.897868,0.897868,0.897868,0.02558779,0.047107097,0.017444268,0.0002786758,0.00033131716,0.011382889
test_0042_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0042_aligned.jpg,0,anger,1,disgust,0,0.8636577,0.071612336,0.071612336,0.8636577,0.00015417166,0.022376018,0.020519279,3.8966778e-06,0.02167669
test_0190_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0190_aligned.jpg,0,anger,0,anger,1,0.75599617,0.75599617,0.75599617,0.23501264,0.00014878334,0.001948981,0.0010444627,0.005813471,3.5490248e-05
test_1539_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1539_aligned.jpg,0,anger,6,surprise,0,0.56875825,0.41207606,0.41207606,0.006392803,0.0006579144,0.01017136,0.0006974612,0.0012461343,0.56875825
test_1867_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1867_aligned.jpg,0,anger,0,anger,1,0.968246,0.968246,0.968246,0.008069951,0.0019938464,0.00066038733,0.0054657054,0.00021546555,0.015348778
test_1746_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1746_aligned.jpg,0,anger,3,happy,0,0.805205,0.18467104,0.18467104,2.0847288e-05,0.0008833272,0.805205,0.00019675617,0.004925392,0.004097651
test_0853_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0853_aligned.jpg,0,anger,0,anger,1,0.75924224,0.75924224,0.75924224,0.00017795604,0.07550604,0.01303444,0.01261365,0.007644541,0.13178116
test_1420_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1420_aligned.jpg,0,anger,3,happy,0,0.8624289,0.028557148,0.028557148,0.0005811718,1.1832826e-05,0.8624289,0.004003767,0.08720409,0.017212996
test_1964_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1964_aligned.jpg,0,anger,0,anger,1,0.9995316,0.9995316,0.9995316,3.6386118e-05,0.0001041701,4.6816505e-05,5.6618937e-06,0.00020903311,6.6375644e-05
test_1234_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1234_aligned.jpg,0,anger,0,anger,1,0.96264666,0.96264666,0.96264666,0.018367343,0.00011214162,0.008487337,0.00062191114,0.008532725,0.0012318604
test_1620_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1620_aligned.jpg,0,anger,0,anger,1,0.6214885,0.6214885,0.6214885,0.010851254,0.001957602,0.34666902,0.011684362,0.0038027617,0.003546508
test_0909_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0909_aligned.jpg,0,anger,0,anger,1,0.9773886,0.9773886,0.9773886,0.00018985933,0.016859092,0.0016891609,0.00087429007,0.0013621456,0.0016366609
test_1803_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1803_aligned.jpg,0,anger,3,happy,0,0.7165502,0.2557653,0.2557653,0.0005862118,0.0001423908,0.7165502,0.00027039417,0.017749118,0.008936396
test_0793_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0793_aligned.jpg,0,anger,3,happy,0,0.59664404,0.40030628,0.40030628,3.9465027e-05,0.00045516447,0.59664404,0.00018517776,0.0010424757,0.0013272552
test_1791_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1791_aligned.jpg,0,anger,4,neutral,0,0.6004533,0.04777943,0.04777943,0.12658282,0.00021823565,0.012224937,0.6004533,0.0070098783,0.20573138
test_1404_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1404_aligned.jpg,0,anger,0,anger,1,0.99971503,0.99971503,0.99971503,1.1888252e-05,0.0002610967,4.0626205e-07,1.5774461e-07,9.522644e-06,1.8681515e-06
test_0017_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0017_aligned.jpg,0,anger,0,anger,1,0.62412363,0.62412363,0.62412363,0.0005190359,6.246137e-05,0.34241953,0.0045152097,0.027455743,0.00090445793
test_1445_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1445_aligned.jpg,0,anger,0,anger,1,0.99964464,0.99964464,0.99964464,8.64082e-07,0.00027605306,2.1130538e-05,1.2386366e-06,1.8191663e-06,5.4325374e-05
test_1007_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1007_aligned.jpg,0,anger,0,anger,1,0.99052376,0.99052376,0.99052376,0.004299904,9.759504e-05,4.341882e-05,0.0005672424,2.28899e-06,0.0044658007
test_1572_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1572_aligned.jpg,0,anger,1,disgust,0,0.38285175,0.32331657,0.32331657,0.38285175,2.4105188e-06,0.0017943686,0.29009718,1.4356063e-05,0.0019232956
test_0301_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0301_aligned.jpg,0,anger,5,sad,0,0.56402063,0.40984684,0.40984684,0.011515055,0.0011842635,0.0013007916,0.012084787,0.56402063,4.7573176e-05
test_0215_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0215_aligned.jpg,0,anger,1,disgust,0,0.8222897,0.111033805,0.111033805,0.8222897,0.00030447505,0.003811234,0.03744284,0.0020831097,0.02303489
test_1109_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1109_aligned.jpg,0,anger,3,happy,0,0.58560807,0.3816278,0.3816278,0.014353748,3.9350027e-05,0.58560807,0.012491337,0.00018424522,0.005695411
test_0585_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0585_aligned.jpg,0,anger,6,surprise,0,0.9432654,0.0009873261,0.0009873261,0.003934032,2.0062897e-10,0.051611956,0.00019222709,9.083477e-06,0.9432654
test_0037_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0037_aligned.jpg,0,anger,0,anger,1,0.80893177,0.80893177,0.80893177,0.0616147,8.256262e-05,0.0012575611,0.12567918,0.00029656896,0.0021376743
test_1685_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1685_aligned.jpg,0,anger,0,anger,1,0.985435,0.985435,0.985435,1.5750065e-05,0.0066068587,2.5545822e-05,4.1809108e-05,1.9825943e-06,0.007873021
test_0296_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0296_aligned.jpg,0,anger,3,happy,0,0.9947903,0.004212982,0.004212982,8.045648e-08,5.188371e-05,0.9947903,0.00033764192,5.7904865e-05,0.00054928596
test_0216_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0216_aligned.jpg,0,anger,0,anger,1,0.56505364,0.56505364,0.56505364,0.048437335,0.13659996,0.00400658,0.043205038,0.05184393,0.15085354
test_1059_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1059_aligned.jpg,0,anger,0,anger,1,0.5709396,0.5709396,0.5709396,1.534396e-05,0.4040418,0.005858703,0.00031006313,0.00070718396,0.018127313
test_1880_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1880_aligned.jpg,0,anger,0,anger,1,0.96471524,0.96471524,0.96471524,0.018635277,7.5491453e-06,0.01165997,0.002248562,5.9792423e-05,0.0026736034
test_0870_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0870_aligned.jpg,0,anger,0,anger,1,0.33284166,0.33284166,0.33284166,0.016851902,0.007845291,0.25938138,0.07187829,0.020970251,0.2902312
test_0779_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0779_aligned.jpg,0,anger,3,happy,0,0.9327334,0.030463554,0.030463554,0.00013981143,0.0015914193,0.9327334,0.016284542,0.0020924858,0.01669485
test_1115_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1115_aligned.jpg,0,anger,0,anger,1,0.9595678,0.9595678,0.9595678,0.0009769596,0.00015425253,4.0765194e-06,4.6446643e-05,0.0015042701,0.037746165
test_1901_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1901_aligned.jpg,0,anger,0,anger,1,0.89824766,0.89824766,0.89824766,0.046117645,8.338851e-06,8.80009e-05,0.0341959,1.3541917e-05,0.021328894
test_1330_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1330_aligned.jpg,0,anger,6,surprise,0,0.85241956,0.00020076067,0.00020076067,0.00013461002,0.00017134378,0.116009735,0.030027261,0.0010366893,0.85241956
test_2172_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2172_aligned.jpg,0,anger,0,anger,1,0.90624404,0.90624404,0.90624404,0.0014554176,0.006356782,0.005043178,5.4307497e-05,0.080400944,0.00044535138
test_1783_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1783_aligned.jpg,0,anger,0,anger,1,0.94008374,0.94008374,0.94008374,2.757217e-05,0.0048741885,0.017283944,5.8502977e-05,0.0002154043,0.0374566
test_2228_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2228_aligned.jpg,0,anger,0,anger,1,0.8130417,0.8130417,0.8130417,0.00030271316,0.1170512,0.050907217,0.0013644462,0.013712577,0.0036202755
test_1190_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1190_aligned.jpg,0,anger,5,sad,0,0.26170477,0.1481089,0.1481089,0.0045412523,0.0004118578,0.25802338,0.2219895,0.26170477,0.10522035
test_0201_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0201_aligned.jpg,0,anger,0,anger,1,0.99269557,0.99269557,0.99269557,2.124474e-06,0.00681734,1.5680545e-05,4.6979258e-05,2.119612e-05,0.00040105885
test_1815_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1815_aligned.jpg,0,anger,0,anger,1,0.98242974,0.98242974,0.98242974,0.004414563,6.9126785e-05,0.009333366,0.00036410632,3.316037e-05,0.0033559895
test_1192_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1192_aligned.jpg,0,anger,4,neutral,0,0.50530887,0.054598164,0.054598164,0.38846108,6.985829e-05,0.0013358218,0.50530887,0.0011326383,0.04909358
test_1178_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1178_aligned.jpg,0,anger,0,anger,1,0.60284376,0.60284376,0.60284376,0.3111644,0.00037546273,0.051991504,0.0018312278,0.02466805,0.0071256002
test_1281_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1281_aligned.jpg,0,anger,0,anger,1,0.8105741,0.8105741,0.8105741,0.166125,0.00090472517,0.00084173185,0.005494547,0.014578428,0.0014814395
test_0185_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0185_aligned.jpg,0,anger,4,neutral,0,0.4679997,0.017879782,0.017879782,0.026817814,0.00045691326,0.014523824,0.4679997,0.2755981,0.19672377
test_1689_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1689_aligned.jpg,0,anger,3,happy,0,0.48527223,0.06491553,0.06491553,0.0015812756,0.064566985,0.48527223,0.021363007,0.35833296,0.0039680526
test_2174_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2174_aligned.jpg,0,anger,4,neutral,0,0.88431054,0.0010198236,0.0010198236,0.041702006,0.006127508,0.008183704,0.88431054,0.006620142,0.052036256
test_0349_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0349_aligned.jpg,0,anger,0,anger,1,0.99222684,0.99222684,0.99222684,9.7664146e-05,0.004704295,0.0013067706,0.0002035154,0.0010892206,0.00037157635
test_2058_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2058_aligned.jpg,0,anger,0,anger,1,0.95661175,0.95661175,0.95661175,0.0012242888,0.00017360285,0.025658796,0.004308476,0.0034535686,0.00856949
test_0228_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0228_aligned.jpg,0,anger,4,neutral,0,0.6708589,0.02890296,0.02890296,0.0032425413,0.028628813,0.17225148,0.6708589,0.0169314,0.07918388
test_1050_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1050_aligned.jpg,0,anger,0,anger,1,0.8129375,0.8129375,0.8129375,0.097365215,0.0006639142,0.033058044,0.026602568,0.0015663743,0.027806444
test_1760_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1760_aligned.jpg,0,anger,3,happy,0,0.67688376,0.21461609,0.21461609,0.0019452214,0.0011251144,0.67688376,0.0021980824,0.102341875,0.0008898393
test_1487_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1487_aligned.jpg,0,anger,0,anger,1,0.8666995,0.8666995,0.8666995,0.02127827,0.0016370083,0.0035275784,0.058236014,0.0003948636,0.04822665
test_1939_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1939_aligned.jpg,0,anger,3,happy,0,0.5802424,0.058559135,0.058559135,0.0026429452,0.0041781273,0.5802424,0.14398648,0.039601147,0.17078972
test_1200_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1200_aligned.jpg,0,anger,3,happy,0,0.7809567,0.16137831,0.16137831,0.00028351526,0.028943125,0.7809567,0.00057958334,0.018773787,0.009084905
test_1911_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1911_aligned.jpg,0,anger,5,sad,0,0.9440869,0.032817457,0.032817457,0.0020290161,0.0001623733,0.003967874,0.016718645,0.9440869,0.00021761979
test_1391_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1391_aligned.jpg,0,anger,3,happy,0,0.8368731,0.009524154,0.009524154,0.0012848045,0.009957516,0.8368731,0.013923292,0.00018172474,0.12825526
test_1336_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1336_aligned.jpg,0,anger,4,neutral,0,0.6888162,0.055821504,0.055821504,0.008156054,0.00079969363,0.16313301,0.6888162,0.011167434,0.07210615
test_1623_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1623_aligned.jpg,0,anger,4,neutral,0,0.7693833,0.0030851983,0.0030851983,0.00082646945,0.0001366224,0.021505745,0.7693833,0.10812184,0.09694078
test_1649_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1649_aligned.jpg,0,anger,1,disgust,0,0.7852627,0.18268599,0.18268599,0.7852627,1.1632909e-06,0.0019124257,0.029722141,4.111026e-06,0.00041155142
test_1805_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1805_aligned.jpg,0,anger,0,anger,1,0.99370813,0.99370813,0.99370813,6.4616266e-05,0.005172995,0.00088007224,1.0972937e-05,1.8012364e-05,0.00014528625
test_1058_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1058_aligned.jpg,0,anger,0,anger,1,0.6549656,0.6549656,0.6549656,0.16568375,0.019860212,0.05038423,0.022939853,0.02466169,0.061504565
test_1309_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1309_aligned.jpg,0,anger,2,fear,0,0.45676798,0.086462215,0.086462215,0.0018237781,0.45676798,0.032126863,0.009778703,0.00045005558,0.41259038
test_1751_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1751_aligned.jpg,0,anger,0,anger,1,0.9540849,0.9540849,0.9540849,0.006627229,0.00030362766,0.036264956,0.0003374654,0.0019833131,0.0003984377
test_1373_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1373_aligned.jpg,0,anger,0,anger,1,0.86620677,0.86620677,0.86620677,0.0034981666,0.003948561,0.016753154,0.013359582,0.031030776,0.06520306
test_1132_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1132_aligned.jpg,0,anger,3,happy,0,0.43022212,0.025817832,0.025817832,0.024796087,0.05540953,0.43022212,0.054832004,0.00072357716,0.40819877
test_1681_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1681_aligned.jpg,0,anger,0,anger,1,0.8658712,0.8658712,0.8658712,3.070693e-08,0.00016184487,0.06437938,0.001357059,0.06816803,6.242408e-05
test_0424_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0424_aligned.jpg,0,anger,0,anger,1,0.53977174,0.53977174,0.53977174,0.0019660143,0.016936991,0.0033584377,0.0008774311,0.000111372305,0.43697795
test_1836_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1836_aligned.jpg,0,anger,3,happy,0,0.49358323,0.49060577,0.49060577,8.496777e-06,0.0023036723,0.49358323,0.0008683875,0.012599438,3.0926847e-05
test_1944_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1944_aligned.jpg,0,anger,0,anger,1,0.7690952,0.7690952,0.7690952,0.0004631026,0.08191091,0.023215134,0.008578592,0.00779628,0.10894078
test_1263_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1263_aligned.jpg,0,anger,0,anger,1,0.9533133,0.9533133,0.9533133,0.04503629,2.6233145e-05,0.0012628752,0.00029313442,6.500963e-05,3.1876782e-06
test_1601_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1601_aligned.jpg,0,anger,4,neutral,0,0.92304826,0.00886729,0.00886729,0.033630528,9.5355754e-05,0.00071764283,0.92304826,0.031514477,0.002126498
test_1568_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1568_aligned.jpg,0,anger,5,sad,0,0.63206303,0.08303294,0.08303294,0.070769,0.0007587588,0.15263282,0.05984846,0.63206303,0.0008950149
test_2000_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2000_aligned.jpg,0,anger,6,surprise,0,0.45183384,0.35772565,0.35772565,0.014011011,7.039156e-05,0.17118134,0.0051660254,1.1756276e-05,0.45183384
test_2057_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2057_aligned.jpg,0,anger,1,disgust,0,0.4666393,0.22563198,0.22563198,0.4666393,0.00035413567,0.024228083,0.12066343,0.029450338,0.13303278
