imagen_id,imagen_path,label_real,label_real_nombre,pred_efficient,pred_nombre,acierto,conf_pred,conf_correcta,prob_anger,prob_disgust,prob_fear,prob_happy,prob_neutral,prob_sad,prob_surprise
test_1669_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1669_aligned.jpg,0,anger,0,anger,1,0.9962644,0.9962644,0.9962644,0.002923079,7.3639414e-05,5.4399184e-06,0.00021175058,0.00038742402,0.00013418647
test_1858_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1858_aligned.jpg,0,anger,1,disgust,0,0.6811447,0.06937723,0.06937723,0.6811447,0.0039525074,0.0005185265,0.025357636,0.20760798,0.0120413415
test_1437_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1437_aligned.jpg,0,anger,0,anger,1,0.6228272,0.6228272,0.6228272,0.34870073,0.0053712875,0.0007357593,0.00028194278,0.014196297,0.007886792
test_1294_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1294_aligned.jpg,0,anger,0,anger,1,0.84684664,0.84684664,0.84684664,0.0007440352,0.0070293215,0.00032888172,2.1604668e-05,0.0029191251,0.14211042
test_1839_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1839_aligned.jpg,0,anger,0,anger,1,0.9960652,0.9960652,0.9960652,0.0006664373,0.0011330342,0.0018368438,1.6863115e-06,0.00011349121,0.00018332465
test_1289_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1289_aligned.jpg,0,anger,5,sad,0,0.3804521,0.3375663,0.3375663,0.12772799,0.017430836,0.0181278,0.054917417,0.3804521,0.06377757
test_1314_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1314_aligned.jpg,0,anger,0,anger,1,0.96039075,0.96039075,0.96039075,0.023526922,0.0057167844,0.0076070046,8.289545e-05,0.0010035378,0.0016721158
test_0748_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0748_aligned.jpg,0,anger,6,surprise,0,0.5053238,0.002103177,0.002103177,0.0061214897,0.47524878,0.008431751,0.0021020318,0.0006689101,0.5053238
test_1013_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1013_aligned.jpg,0,anger,0,anger,1,0.8661751,0.8661751,0.8661751,0.018067796,0.03389483,0.025760528,0.013288585,0.004648928,0.03816426
test_2099_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2099_aligned.jpg,0,anger,0,anger,1,0.87250006,0.87250006,0.87250006,0.09527041,0.0009589028,0.0074637956,0.0040399567,0.0040493454,0.015717572
test_2075_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2075_aligned.jpg,0,anger,3,happy,0,0.36986312,0.10772319,0.10772319,0.02176502,0.11018835,0.36986312,0.013165903,0.34856853,0.028725922
test_1650_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1650_aligned.jpg,0,anger,4,neutral,0,0.46446934,0.015190544,0.015190544,0.014094471,0.0462796,0.18592545,0.46446934,0.013802451,0.26023817
test_0820_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0820_aligned.jpg,0,anger,1,disgust,0,0.5923444,0.40696892,0.40696892,0.5923444,2.964433e-05,6.689863e-05,2.7317295e-05,0.00024911744,0.00031370373
test_0136_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0136_aligned.jpg,0,anger,0,anger,1,0.9993326,0.9993326,0.9993326,4.184999e-05,0.00035326797,1.376235e-05,2.1212425e-05,6.0269274e-05,0.00017698032
test_1643_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1643_aligned.jpg,0,anger,2,fear,0,0.6820666,0.31569603,0.31569603,0.0006801637,0.6820666,0.00015126565,6.367896e-06,6.527146e-05,0.0013342708
test_1385_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1385_aligned.jpg,0,anger,0,anger,1,0.9549555,0.9549555,0.9549555,0.044552054,6.3561834e-05,0.00019780625,6.583039e-07,0.00018261805,4.775635e-05
test_1305_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1305_aligned.jpg,0,anger,0,anger,1,0.630243,0.630243,0.630243,0.3001744,0.001846533,0.04896363,0.0011556989,0.0005690788,0.017047651
test_1838_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1838_aligned.jpg,0,anger,0,anger,1,0.9848787,0.9848787,0.9848787,0.0006100016,0.011061336,0.0024941869,2.2652346e-06,0.00044976786,0.0005037284
test_1217_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1217_aligned.jpg,0,anger,0,anger,1,0.7783594,0.7783594,0.7783594,0.014806636,0.000982784,0.0025505032,0.06850405,0.0010877856,0.13370894
test_1868_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1868_aligned.jpg,0,anger,0,anger,1,0.9459429,0.9459429,0.9459429,0.0021812923,0.027893567,0.0025470378,0.0003594846,0.00014868064,0.02092702
test_1828_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1828_aligned.jpg,0,anger,0,anger,1,0.9799084,0.9799084,0.9799084,0.006104773,0.0020577905,0.005044384,0.0031391864,0.00032594064,0.003419502
test_0902_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0902_aligned.jpg,0,anger,0,anger,1,0.80295813,0.80295813,0.80295813,0.091836214,0.0068649934,0.0029762767,0.014539625,0.0732161,0.007608677
test_1534_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1534_aligned.jpg,0,anger,0,anger,1,0.63180315,0.63180315,0.63180315,0.36146668,0.0010666127,9.532366e-05,0.0003822712,0.0033308805,0.0018549778
test_2016_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2016_aligned.jpg,0,anger,0,anger,1,0.99951696,0.99951696,0.99951696,0.00013094745,9.756054e-05,1.228541e-07,8.461483e-05,6.3962674e-05,0.00010581596
test_2101_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2101_aligned.jpg,0,anger,0,anger,1,0.7863413,0.7863413,0.7863413,0.098313145,0.0057397173,0.092153616,0.0019768814,0.014969299,0.00050607265
test_0347_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0347_aligned.jpg,0,anger,0,anger,1,0.80104315,0.80104315,0.80104315,0.00016043238,0.13991266,0.0073512583,7.830901e-05,0.048312817,0.0031413678
test_1471_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1471_aligned.jpg,0,anger,0,anger,1,0.9999883,0.9999883,0.9999883,1.05958425e-05,3.8835825e-07,2.184532e-07,3.6595331e-09,9.461239e-08,3.568544e-07
test_1946_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1946_aligned.jpg,0,anger,0,anger,1,0.99818844,0.99818844,0.99818844,0.00033665862,0.00017897409,0.00012730938,8.80353e-05,6.252546e-05,0.0010180745
test_0295_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0295_aligned.jpg,0,anger,6,surprise,0,0.81687057,0.0047314996,0.0047314996,0.009096946,0.02980641,0.03030622,0.07958912,0.029599214,0.81687057
test_1127_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1127_aligned.jpg,0,anger,1,disgust,0,0.9216532,0.027899273,0.027899273,0.9216532,3.8084454e-05,0.00012523105,0.00024563426,0.04997706,6.139018e-05
test_1785_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1785_aligned.jpg,0,anger,2,fear,0,0.77394456,0.21541199,0.21541199,0.0016748852,0.77394456,0.0050871177,1.3565795e-05,0.0005622094,0.0033055975
test_1585_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1585_aligned.jpg,0,anger,0,anger,1,0.9993212,0.9993212,0.9993212,5.660252e-05,0.00057806296,3.3849035e-05,1.4891371e-08,7.766456e-06,2.561836e-06
test_1741_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1741_aligned.jpg,0,anger,0,anger,1,0.7948856,0.7948856,0.7948856,0.009528266,0.17809321,0.0055454974,9.6422504e-05,0.002094554,0.009756442
test_0042_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0042_aligned.jpg,0,anger,3,happy,0,0.56569934,0.033238627,0.033238627,0.0075399675,0.3248052,0.56569934,0.0015122549,0.003905332,0.063299336
test_0190_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0190_aligned.jpg,0,anger,0,anger,1,0.99643326,0.99643326,0.99643326,0.0034816586,2.0211503e-06,2.3642502e-05,4.690553e-06,3.150727e-05,2.323043e-05
test_1539_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1539_aligned.jpg,0,anger,0,anger,1,0.91177756,0.91177756,0.91177756,0.016584642,0.0011093532,0.0018939327,0.021722404,0.007536778,0.039375436
test_1867_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1867_aligned.jpg,0,anger,0,anger,1,0.9687942,0.9687942,0.9687942,0.024251128,0.0012241416,0.00013499374,0.00017727086,9.200726e-05,0.0053260843
test_1746_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1746_aligned.jpg,0,anger,5,sad,0,0.6192774,0.085603304,0.085603304,0.0009003041,0.03504433,0.10091079,0.14891174,0.6192774,0.009352121
test_0853_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0853_aligned.jpg,0,anger,0,anger,1,0.958772,0.958772,0.958772,0.00014917455,0.01562143,0.0042771134,3.8082864e-05,9.707191e-06,0.021132462
test_1420_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1420_aligned.jpg,0,anger,2,fear,0,0.431437,0.11217855,0.11217855,0.071210906,0.431437,0.0043357145,0.009455172,0.30026686,0.07111584
test_1964_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1964_aligned.jpg,0,anger,0,anger,1,0.9929612,0.9929612,0.9929612,0.0059735803,4.7562804e-05,5.6739316e-07,2.2213251e-05,0.0009160385,7.87197e-05
test_1234_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1234_aligned.jpg,0,anger,0,anger,1,0.9983552,0.9983552,0.9983552,0.00017607812,0.0005478541,0.00010545637,1.8957006e-05,0.00046655748,0.0003300105
test_1620_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1620_aligned.jpg,0,anger,0,anger,1,0.8030916,0.8030916,0.8030916,0.018019883,0.00087352766,0.13121593,0.012809687,0.001895653,0.032093745
test_0909_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0909_aligned.jpg,0,anger,0,anger,1,0.5945396,0.5945396,0.5945396,0.004445798,0.38606346,8.8584005e-05,6.0940525e-05,0.012632748,0.0021688633
test_1803_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1803_aligned.jpg,0,anger,0,anger,1,0.92739254,0.92739254,0.92739254,0.056725968,0.0012180931,0.009205349,0.00075643766,0.0029865948,0.0017149785
test_0793_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0793_aligned.jpg,0,anger,0,anger,1,0.9753602,0.9753602,0.9753602,0.014643286,0.00043099717,0.00070291525,0.00019673113,0.008528827,0.00013708294
test_1791_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1791_aligned.jpg,0,anger,0,anger,1,0.46958524,0.46958524,0.46958524,0.030448252,0.119476095,0.3230529,0.022152072,0.02103708,0.014248201
test_1404_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1404_aligned.jpg,0,anger,0,anger,1,0.999962,0.999962,0.999962,6.9901084e-06,2.8635222e-06,1.8511058e-07,1.2874586e-06,1.8330134e-05,8.270348e-06
test_0017_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0017_aligned.jpg,0,anger,0,anger,1,0.99216706,0.99216706,0.99216706,0.00048473777,0.0003174329,2.2136655e-05,0.0019818593,0.004678779,0.0003480888
test_1445_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1445_aligned.jpg,0,anger,0,anger,1,0.9997527,0.9997527,0.9997527,1.6236175e-06,0.00018512981,5.730533e-07,8.3587514e-07,1.6564849e-05,4.2530428e-05
test_1007_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1007_aligned.jpg,0,anger,0,anger,1,0.99970156,0.99970156,0.99970156,4.8713823e-06,1.1233725e-05,1.4959869e-06,3.2484814e-07,9.092928e-07,0.00027946397
test_1572_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1572_aligned.jpg,0,anger,0,anger,1,0.99884856,0.99884856,0.99884856,0.00031612045,0.00035996013,0.0003907032,7.071695e-06,1.2924043e-05,6.469187e-05
test_0301_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0301_aligned.jpg,0,anger,0,anger,1,0.65860534,0.65860534,0.65860534,0.029970085,0.06896921,0.006333787,0.00081918447,0.23260032,0.0027020911
test_0215_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0215_aligned.jpg,0,anger,0,anger,1,0.99996436,0.99996436,0.99996436,1.1524065e-05,2.0600075e-05,1.8224224e-08,1.2000423e-07,2.556e-06,8.733986e-07
test_1109_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1109_aligned.jpg,0,anger,0,anger,1,0.9995086,0.9995086,0.9995086,4.0934396e-05,0.00029255234,0.0001280927,3.6831893e-06,2.0407042e-05,5.7626394e-06
test_0585_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0585_aligned.jpg,0,anger,4,neutral,0,0.6661205,0.013577894,0.013577894,0.043218482,0.00195096,0.005144048,0.6661205,0.26859018,0.0013979619
test_0037_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0037_aligned.jpg,0,anger,0,anger,1,0.9997937,0.9997937,0.9997937,6.143933e-05,5.0009967e-05,6.595093e-05,4.333299e-06,2.6554153e-06,2.2000788e-05
test_1685_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1685_aligned.jpg,0,anger,0,anger,1,0.99994063,0.99994063,0.99994063,1.6937221e-06,2.2516833e-05,1.5244545e-07,6.702257e-08,9.792551e-07,3.3922282e-05
test_0296_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0296_aligned.jpg,0,anger,0,anger,1,0.8580621,0.8580621,0.8580621,0.010418308,0.027601253,0.06203218,0.0038643514,0.02065005,0.017371627
test_0216_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0216_aligned.jpg,0,anger,0,anger,1,0.99989116,0.99989116,0.99989116,0.00010157203,3.238668e-06,2.9056088e-07,2.6595593e-08,2.3908785e-06,1.4136485e-06
test_1059_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1059_aligned.jpg,0,anger,0,anger,1,0.9999683,0.9999683,0.9999683,1.6435918e-06,2.9395562e-05,3.375546e-08,3.1388305e-09,1.09721206e-07,4.903843e-07
test_1880_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1880_aligned.jpg,0,anger,0,anger,1,0.9956642,0.9956642,0.9956642,0.0020303966,2.3602837e-05,0.00016599156,0.0019192449,5.7492653e-05,0.00013908533
test_0870_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0870_aligned.jpg,0,anger,3,happy,0,0.9688777,0.023163728,0.023163728,0.0036000793,0.0017694072,0.9688777,0.00022451776,0.00031252197,0.0020520592
test_0779_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0779_aligned.jpg,0,anger,3,happy,0,0.40312958,0.117296085,0.117296085,0.034645204,0.05117866,0.40312958,0.011861848,0.001927944,0.37996066
test_1115_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1115_aligned.jpg,0,anger,0,anger,1,0.9914568,0.9914568,0.9914568,0.008057866,3.432351e-05,8.218662e-06,4.8467104e-05,0.00024126278,0.00015308023
test_1901_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1901_aligned.jpg,0,anger,0,anger,1,0.9998603,0.9998603,0.9998603,9.485283e-05,2.2984746e-05,1.5534135e-06,2.616112e-06,8.083885e-06,9.538081e-06
test_1330_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1330_aligned.jpg,0,anger,5,sad,0,0.8472092,0.00497823,0.00497823,0.0032006425,0.0018398946,0.010160079,0.13067915,0.8472092,0.0019328952
test_2172_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2172_aligned.jpg,0,anger,0,anger,1,0.8693408,0.8693408,0.8693408,0.070971355,0.003782701,0.0038735925,0.000112901835,0.04810839,0.0038103336
test_1783_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1783_aligned.jpg,0,anger,2,fear,0,0.9747268,0.022185577,0.022185577,3.7885467e-05,0.9747268,6.573428e-05,2.963546e-05,0.000111449735,0.0028428969
test_2228_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2228_aligned.jpg,0,anger,6,surprise,0,0.7896541,0.032617535,0.032617535,0.00019178283,0.15453723,0.001966281,0.001777926,0.019255206,0.7896541
test_1190_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1190_aligned.jpg,0,anger,1,disgust,0,0.49861115,0.04613795,0.04613795,0.49861115,0.003753996,0.10232046,0.29941934,0.04618148,0.0035756424
test_0201_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0201_aligned.jpg,0,anger,0,anger,1,0.9985171,0.9985171,0.9985171,8.3568644e-05,0.0013608221,1.7716285e-06,2.628739e-07,1.7888187e-05,1.8727791e-05
test_1815_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1815_aligned.jpg,0,anger,0,anger,1,0.9977077,0.9977077,0.9977077,0.00038072545,4.2465257e-05,8.7457236e-05,6.31277e-06,3.897266e-05,0.0017363696
test_1192_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1192_aligned.jpg,0,anger,6,surprise,0,0.82536364,0.030728033,0.030728033,0.086509205,0.018105574,0.00015498785,0.004432294,0.034706235,0.82536364
test_1178_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1178_aligned.jpg,0,anger,0,anger,1,0.76161003,0.76161003,0.76161003,0.19937192,0.0017125532,0.009981003,0.00019485354,0.022060998,0.0050686114
test_1281_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1281_aligned.jpg,0,anger,0,anger,1,0.98578775,0.98578775,0.98578775,0.0062667113,0.00045149846,0.002043341,1.9690573e-05,0.0053121345,0.0001187515
test_0185_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0185_aligned.jpg,0,anger,0,anger,1,0.7089131,0.7089131,0.7089131,0.007064422,0.008831117,0.0009081046,0.01848581,0.13755193,0.11824546
test_1689_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1689_aligned.jpg,0,anger,5,sad,0,0.7108601,0.008154104,0.008154104,0.03296498,0.2437272,0.00016497879,0.00027524462,0.7108601,0.003853444
test_2174_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2174_aligned.jpg,0,anger,4,neutral,0,0.96481055,8.187232e-05,8.187232e-05,0.0008692943,0.00020402609,0.0020231348,0.96481055,0.0016594696,0.030351745
test_0349_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0349_aligned.jpg,0,anger,0,anger,1,0.99166673,0.99166673,0.99166673,0.00068680715,0.007253213,0.00026520487,1.9605837e-07,0.00011261257,1.5092923e-05
test_2058_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2058_aligned.jpg,0,anger,0,anger,1,0.9991949,0.9991949,0.9991949,0.00065493217,7.211482e-05,5.928307e-06,3.16243e-06,9.532751e-06,5.9438273e-05
test_0228_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0228_aligned.jpg,0,anger,0,anger,1,0.82864666,0.82864666,0.82864666,0.0020141664,0.064976275,0.0949646,0.00010769499,0.0060264915,0.0032640388
test_1050_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1050_aligned.jpg,0,anger,1,disgust,0,0.68867207,0.09514,0.09514,0.68867207,0.01703915,0.1339403,0.02134706,0.011171921,0.03268953
test_1760_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1760_aligned.jpg,0,anger,0,anger,1,0.9692276,0.9692276,0.9692276,0.002611172,0.01326659,0.006549959,0.0008510178,0.0019039357,0.005589559
test_1487_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1487_aligned.jpg,0,anger,0,anger,1,0.8611945,0.8611945,0.8611945,0.030363347,0.0011512027,0.0070781577,0.018807843,0.00016736821,0.08123771
test_1939_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1939_aligned.jpg,0,anger,0,anger,1,0.98989046,0.98989046,0.98989046,0.000318579,0.0015103543,0.0027222235,0.0019603372,0.0023949912,0.0012030551
test_1200_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1200_aligned.jpg,0,anger,0,anger,1,0.5141609,0.5141609,0.5141609,0.033085767,0.1255927,0.15159306,0.0032264965,0.13071717,0.0416239
test_1911_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1911_aligned.jpg,0,anger,1,disgust,0,0.8092194,0.18212627,0.18212627,0.8092194,0.00029518528,2.5531885e-05,0.00035658918,0.007831831,0.00014508954
test_1391_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1391_aligned.jpg,0,anger,3,happy,0,0.4811286,0.31367475,0.31367475,0.059125237,0.012435551,0.4811286,0.015713312,0.0009154677,0.1170071
test_1336_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1336_aligned.jpg,0,anger,3,happy,0,0.90793484,0.04658377,0.04658377,0.010506004,0.011384606,0.90793484,0.009998142,0.0010239981,0.01256861
test_1623_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1623_aligned.jpg,0,anger,6,surprise,0,0.99011046,0.0054181293,0.0054181293,0.00043014504,0.00024702825,5.284649e-05,0.0030435484,0.0006977903,0.99011046
test_1649_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1649_aligned.jpg,0,anger,0,anger,1,0.8137045,0.8137045,0.8137045,0.10903735,0.0001867985,0.02258182,0.039576456,0.00206311,0.01284995
test_1805_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1805_aligned.jpg,0,anger,0,anger,1,0.9993267,0.9993267,0.9993267,8.922467e-06,0.0005767058,1.01344e-05,6.7802625e-07,7.635073e-06,6.9161535e-05
test_1058_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1058_aligned.jpg,0,anger,1,disgust,0,0.8012456,0.0018595783,0.0018595783,0.8012456,0.0001224009,3.795081e-05,0.0010612365,0.1956365,3.680901e-05
test_1309_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1309_aligned.jpg,0,anger,3,happy,0,0.7227537,0.024990868,0.024990868,0.1554503,0.002044388,0.7227537,0.0022777647,0.00036688917,0.092116155
test_1751_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1751_aligned.jpg,0,anger,0,anger,1,0.9874599,0.9874599,0.9874599,0.011760467,0.00036877234,7.6101205e-05,5.228868e-05,0.0001524067,0.00013005252
test_1373_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1373_aligned.jpg,0,anger,1,disgust,0,0.51508653,0.31725273,0.31725273,0.51508653,0.0032895312,0.05467678,0.016727248,0.08888065,0.004086543
test_1132_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1132_aligned.jpg,0,anger,0,anger,1,0.7388248,0.7388248,0.7388248,0.10877514,0.049492273,0.025305107,0.017782172,0.0036815926,0.0561388
test_1681_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1681_aligned.jpg,0,anger,3,happy,0,0.6478593,0.25570846,0.25570846,0.04098551,0.0049840948,0.6478593,0.0340922,0.00080728787,0.015563231
test_0424_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0424_aligned.jpg,0,anger,0,anger,1,0.99127156,0.99127156,0.99127156,0.0003181503,0.0071802884,0.00023089067,2.1360513e-06,0.00012071225,0.00087623304
test_1836_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1836_aligned.jpg,0,anger,0,anger,1,0.90875584,0.90875584,0.90875584,0.0081173675,0.07618442,0.0010555342,2.0551623e-05,0.0029583375,0.002907942
test_1944_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1944_aligned.jpg,0,anger,0,anger,1,0.99001044,0.99001044,0.99001044,0.00028724482,0.0007287101,0.00035320295,2.9789408e-05,6.6800014e-05,0.008523751
test_1263_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1263_aligned.jpg,0,anger,1,disgust,0,0.9156012,0.013523103,0.013523103,0.9156012,4.656078e-05,0.070239864,0.0002219732,0.00036120272,5.96219e-06
test_1601_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1601_aligned.jpg,0,anger,1,disgust,0,0.3886203,0.29455957,0.29455957,0.3886203,0.0015350576,0.00062964583,0.10856082,0.20474271,0.0013519127
test_1568_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1568_aligned.jpg,0,anger,0,anger,1,0.9998827,0.9998827,0.9998827,5.5970882e-05,3.569147e-05,5.192641e-06,2.7976512e-07,1.7415103e-05,2.7096366e-06
