imagen_id,imagen_path,label_real,label_real_nombre,pred_efficient,pred_nombre,acierto,conf_pred,conf_correcta,prob_anger,prob_disgust,prob_fear,prob_happy,prob_neutral,prob_sad,prob_surprise,embedding_idx
test_1620_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1620_aligned.jpg,0,anger,0,anger,1,0.8030916,0.8030916,0.8030916,0.018019883,0.00087352766,0.13121593,0.012809687,0.001895653,0.032093745,40
test_0909_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0909_aligned.jpg,0,anger,0,anger,1,0.5945396,0.5945396,0.5945396,0.004445798,0.38606346,8.8584005e-05,6.0940525e-05,0.012632748,0.0021688633,41
test_1803_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1803_aligned.jpg,0,anger,0,anger,1,0.92739254,0.92739254,0.92739254,0.056725968,0.0012180931,0.009205349,0.00075643766,0.0029865948,0.0017149785,42
test_0793_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0793_aligned.jpg,0,anger,0,anger,1,0.9753602,0.9753602,0.9753602,0.014643286,0.00043099717,0.00070291525,0.00019673113,0.008528827,0.00013708294,43
test_1791_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1791_aligned.jpg,0,anger,0,anger,1,0.46958524,0.46958524,0.46958524,0.030448252,0.119476095,0.3230529,0.022152072,0.02103708,0.014248201,44
test_1404_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1404_aligned.jpg,0,anger,0,anger,1,0.999962,0.999962,0.999962,6.9901084e-06,2.8635222e-06,1.8511058e-07,1.2874586e-06,1.8330134e-05,8.270348e-06,45
test_0017_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0017_aligned.jpg,0,anger,0,anger,1,0.99216706,0.99216706,0.99216706,0.00048473777,0.0003174329,2.2136655e-05,0.0019818593,0.004678779,0.0003480888,46
test_1445_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1445_aligned.jpg,0,anger,0,anger,1,0.9997527,0.9997527,0.9997527,1.6236175e-06,0.00018512981,5.730533e-07,8.3587514e-07,1.6564849e-05,4.2530428e-05,47
test_1007_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1007_aligned.jpg,0,anger,0,anger,1,0.99970156,0.99970156,0.99970156,4.8713823e-06,1.1233725e-05,1.4959869e-06,3.2484814e-07,9.092928e-07,0.00027946397,48
test_1572_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1572_aligned.jpg,0,anger,0,anger,1,0.99884856,0.99884856,0.99884856,0.00031612045,0.00035996013,0.0003907032,7.071695e-06,1.2924043e-05,6.469187e-05,49
test_0301_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0301_aligned.jpg,0,anger,0,anger,1,0.65860534,0.65860534,0.65860534,0.029970085,0.06896921,0.006333787,0.00081918447,0.23260032,0.0027020911,50
test_0215_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0215_aligned.jpg,0,anger,0,anger,1,0.99996436,0.99996436,0.99996436,1.1524065e-05,2.0600075e-05,1.8224224e-08,1.2000423e-07,2.556e-06,8.733986e-07,51
test_1109_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1109_aligned.jpg,0,anger,0,anger,1,0.9995086,0.9995086,0.9995086,4.0934396e-05,0.00029255234,0.0001280927,3.6831893e-06,2.0407042e-05,5.7626394e-06,52
test_0037_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0037_aligned.jpg,0,anger,0,anger,1,0.9997937,0.9997937,0.9997937,6.143933e-05,5.0009967e-05,6.595093e-05,4.333299e-06,2.6554153e-06,2.2000788e-05,53
test_1685_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1685_aligned.jpg,0,anger,0,anger,1,0.99994063,0.99994063,0.99994063,1.6937221e-06,2.2516833e-05,1.5244545e-07,6.702257e-08,9.792551e-07,3.3922282e-05,54
test_0296_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0296_aligned.jpg,0,anger,0,anger,1,0.8580621,0.8580621,0.8580621,0.010418308,0.027601253,0.06203218,0.0038643514,0.02065005,0.017371627,55
test_0216_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0216_aligned.jpg,0,anger,0,anger,1,0.99989116,0.99989116,0.99989116,0.00010157203,3.238668e-06,2.9056088e-07,2.6595593e-08,2.3908785e-06,1.4136485e-06,56
test_1059_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1059_aligned.jpg,0,anger,0,anger,1,0.9999683,0.9999683,0.9999683,1.6435918e-06,2.9395562e-05,3.375546e-08,3.1388305e-09,1.09721206e-07,4.903843e-07,57
test_1880_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1880_aligned.jpg,0,anger,0,anger,1,0.9956642,0.9956642,0.9956642,0.0020303966,2.3602837e-05,0.00016599156,0.0019192449,5.7492653e-05,0.00013908533,58
test_1115_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1115_aligned.jpg,0,anger,0,anger,1,0.9914568,0.9914568,0.9914568,0.008057866,3.432351e-05,8.218662e-06,4.8467104e-05,0.00024126278,0.00015308023,59
test_1901_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1901_aligned.jpg,0,anger,0,anger,1,0.9998603,0.9998603,0.9998603,9.485283e-05,2.2984746e-05,1.5534135e-06,2.616112e-06,8.083885e-06,9.538081e-06,60
test_2172_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2172_aligned.jpg,0,anger,0,anger,1,0.8693408,0.8693408,0.8693408,0.070971355,0.003782701,0.0038735925,0.000112901835,0.04810839,0.0038103336,61
test_0201_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0201_aligned.jpg,0,anger,0,anger,1,0.9985171,0.9985171,0.9985171,8.3568644e-05,0.0013608221,1.7716285e-06,2.628739e-07,1.7888187e-05,1.8727791e-05,62
test_1815_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1815_aligned.jpg,0,anger,0,anger,1,0.9977077,0.9977077,0.9977077,0.00038072545,4.2465257e-05,8.7457236e-05,6.31277e-06,3.897266e-05,0.0017363696,63
test_1178_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1178_aligned.jpg,0,anger,0,anger,1,0.76161003,0.76161003,0.76161003,0.19937192,0.0017125532,0.009981003,0.00019485354,0.022060998,0.0050686114,64
test_1281_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1281_aligned.jpg,0,anger,0,anger,1,0.98578775,0.98578775,0.98578775,0.0062667113,0.00045149846,0.002043341,1.9690573e-05,0.0053121345,0.0001187515,65
test_0185_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0185_aligned.jpg,0,anger,0,anger,1,0.7089131,0.7089131,0.7089131,0.007064422,0.008831117,0.0009081046,0.01848581,0.13755193,0.11824546,66
test_0349_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0349_aligned.jpg,0,anger,0,anger,1,0.99166673,0.99166673,0.99166673,0.00068680715,0.007253213,0.00026520487,1.9605837e-07,0.00011261257,1.5092923e-05,67
test_2058_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2058_aligned.jpg,0,anger,0,anger,1,0.9991949,0.9991949,0.9991949,0.00065493217,7.211482e-05,5.928307e-06,3.16243e-06,9.532751e-06,5.9438273e-05,68
test_0228_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0228_aligned.jpg,0,anger,0,anger,1,0.82864666,0.82864666,0.82864666,0.0020141664,0.064976275,0.0949646,0.00010769499,0.0060264915,0.0032640388,69
test_1760_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1760_aligned.jpg,0,anger,0,anger,1,0.9692276,0.9692276,0.9692276,0.002611172,0.01326659,0.006549959,0.0008510178,0.0019039357,0.005589559,70
test_1487_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1487_aligned.jpg,0,anger,0,anger,1,0.8611945,0.8611945,0.8611945,0.030363347,0.0011512027,0.0070781577,0.018807843,0.00016736821,0.08123771,71
test_1939_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1939_aligned.jpg,0,anger,0,anger,1,0.98989046,0.98989046,0.98989046,0.000318579,0.0015103543,0.0027222235,0.0019603372,0.0023949912,0.0012030551,72
test_1200_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1200_aligned.jpg,0,anger,0,anger,1,0.5141609,0.5141609,0.5141609,0.033085767,0.1255927,0.15159306,0.0032264965,0.13071717,0.0416239,73
test_1649_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1649_aligned.jpg,0,anger,0,anger,1,0.8137045,0.8137045,0.8137045,0.10903735,0.0001867985,0.02258182,0.039576456,0.00206311,0.01284995,74
test_1805_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1805_aligned.jpg,0,anger,0,anger,1,0.9993267,0.9993267,0.9993267,8.922467e-06,0.0005767058,1.01344e-05,6.7802625e-07,7.635073e-06,6.9161535e-05,75
test_1751_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1751_aligned.jpg,0,anger,0,anger,1,0.9874599,0.9874599,0.9874599,0.011760467,0.00036877234,7.6101205e-05,5.228868e-05,0.0001524067,0.00013005252,76
test_1132_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1132_aligned.jpg,0,anger,0,anger,1,0.7388248,0.7388248,0.7388248,0.10877514,0.049492273,0.025305107,0.017782172,0.0036815926,0.0561388,77
test_0424_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0424_aligned.jpg,0,anger,0,anger,1,0.99127156,0.99127156,0.99127156,0.0003181503,0.0071802884,0.00023089067,2.1360513e-06,0.00012071225,0.00087623304,78
test_1836_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1836_aligned.jpg,0,anger,0,anger,1,0.90875584,0.90875584,0.90875584,0.0081173675,0.07618442,0.0010555342,2.0551623e-05,0.0029583375,0.002907942,79
test_1944_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1944_aligned.jpg,0,anger,0,anger,1,0.99001044,0.99001044,0.99001044,0.00028724482,0.0007287101,0.00035320295,2.9789408e-05,6.6800014e-05,0.008523751,80
test_1568_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1568_aligned.jpg,0,anger,0,anger,1,0.9998827,0.9998827,0.9998827,5.5970882e-05,3.569147e-05,5.192641e-06,2.7976512e-07,1.7415103e-05,2.7096366e-06,81
test_2000_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2000_aligned.jpg,0,anger,0,anger,1,0.9155598,0.9155598,0.9155598,0.008124466,0.011306457,0.010966619,0.0020547973,0.0001678844,0.051819943,82
test_2073_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2073_aligned.jpg,0,anger,0,anger,1,0.9299984,0.9299984,0.9299984,0.0018478635,0.00082761573,0.0616847,0.001067978,0.0022073518,0.0023661768,83
test_0678_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0678_aligned.jpg,0,anger,0,anger,1,0.9957644,0.9957644,0.9957644,0.00014442236,0.00080585864,3.201836e-05,8.361443e-05,0.00012138791,0.0030482607,84
test_1957_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1957_aligned.jpg,0,anger,0,anger,1,0.6669771,0.6669771,0.6669771,0.007279278,0.0942418,0.079783484,0.04769957,0.060654566,0.043364186,85
test_1886_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1886_aligned.jpg,0,anger,0,anger,1,0.99491984,0.99491984,0.99491984,0.0043687327,0.00018500045,1.31746565e-05,3.6630015e-06,1.7780589e-05,0.0004917039,86
test_0603_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0603_aligned.jpg,0,anger,0,anger,1,0.97992516,0.97992516,0.97992516,0.01683474,0.00013720694,0.002772352,6.861816e-05,0.000116551564,0.0001453331,87
test_1513_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1513_aligned.jpg,0,anger,0,anger,1,0.9924797,0.9924797,0.9924797,1.7093467e-06,0.007505667,1.2186919e-06,5.2472103e-07,1.1099914e-06,1.0246002e-05,88
test_1768_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1768_aligned.jpg,0,anger,0,anger,1,0.7060326,0.7060326,0.7060326,0.07023364,0.008301637,0.00081147486,0.0009140975,0.21139137,0.0023151913,89
test_0327_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0327_aligned.jpg,0,anger,0,anger,1,0.94000894,0.94000894,0.94000894,0.0077057905,0.0005781845,0.00015192496,0.0005678735,0.048630968,0.0023562743,90
test_1496_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1496_aligned.jpg,0,anger,0,anger,1,0.99884844,0.99884844,0.99884844,0.00024234231,2.539526e-05,5.9608413e-07,1.4767132e-06,0.0002506855,0.00063125667,91
test_1301_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1301_aligned.jpg,0,anger,0,anger,1,0.98969984,0.98969984,0.98969984,0.0031912408,0.0044540167,0.00050201145,3.0315889e-05,0.0018101712,0.0003123093,92
test_0452_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0452_aligned.jpg,0,anger,0,anger,1,0.8765879,0.8765879,0.8765879,0.00076487364,0.007857391,0.07950445,0.0021766988,0.0004827985,0.03262587,93
test_1948_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1948_aligned.jpg,0,anger,0,anger,1,0.68377256,0.68377256,0.68377256,0.014554183,0.013429897,0.0007923742,0.0877934,0.0071931803,0.19246438,94
test_1371_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1371_aligned.jpg,0,anger,0,anger,1,0.99869907,0.99869907,0.99869907,0.0010978553,6.545113e-05,2.0734027e-05,4.288963e-06,2.842337e-05,8.422442e-05,95
test_2109_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2109_aligned.jpg,0,anger,0,anger,1,0.6779407,0.6779407,0.6779407,0.102243,0.0466861,0.017894821,0.00086181815,0.11050906,0.04386449,96
test_1756_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1756_aligned.jpg,0,anger,0,anger,1,0.95391345,0.95391345,0.95391345,0.00028899655,0.0012884581,6.5952e-05,0.03691719,0.0036279778,0.003897926,97
test_1626_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1626_aligned.jpg,0,anger,0,anger,1,0.9914385,0.9914385,0.9914385,0.0022163435,0.0005129312,0.005441268,1.0304428e-05,0.0002004622,0.00018008583,98
test_0986_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0986_aligned.jpg,0,anger,0,anger,1,0.9878736,0.9878736,0.9878736,0.00615867,0.0005335067,0.0006081537,1.4366424e-05,0.004534294,0.0002775034,99
test_0551_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0551_aligned.jpg,0,anger,0,anger,1,0.99884427,0.99884427,0.99884427,0.00017673887,3.5354078e-05,5.2591837e-05,4.9632304e-06,6.2519216e-06,0.0008796416,100
test_1061_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1061_aligned.jpg,0,anger,0,anger,1,0.8593089,0.8593089,0.8593089,0.05374521,0.011120787,0.05614606,2.463981e-05,0.019379327,0.0002749471,101
test_1782_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1782_aligned.jpg,0,anger,0,anger,1,0.98914564,0.98914564,0.98914564,0.0010533371,0.0037161934,0.0011474536,6.466875e-05,0.0021340568,0.00273872,102
test_0953_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0953_aligned.jpg,0,anger,0,anger,1,0.91111296,0.91111296,0.91111296,0.0076569235,0.007335255,0.03433068,0.01801533,0.0178953,0.003653581,103
test_0027_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0027_aligned.jpg,0,anger,0,anger,1,0.9964198,0.9964198,0.9964198,0.0004729539,0.000485005,6.646258e-05,1.6128257e-05,0.00037243054,0.0021672042,104
test_2170_aligned.jpg,../RAF_DB/DATASET/test/anger/test_2170_aligned.jpg,0,anger,0,anger,1,0.648639,0.648639,0.648639,0.005679887,0.053686276,0.10538514,0.095197424,0.0806677,0.010744499,105
test_0286_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0286_aligned.jpg,0,anger,0,anger,1,0.5768536,0.5768536,0.5768536,0.0018360141,0.029853096,0.20654109,0.010528773,0.008119909,0.16626759,106
test_1427_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1427_aligned.jpg,0,anger,0,anger,1,0.44565502,0.44565502,0.44565502,0.032581855,0.3601161,0.07444048,0.0112031875,0.010706834,0.065296546,107
test_1739_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1739_aligned.jpg,0,anger,0,anger,1,0.9993431,0.9993431,0.9993431,0.00022486247,0.000120202254,1.0580093e-05,1.7602615e-05,0.00025486576,2.875869e-05,108
test_1553_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1553_aligned.jpg,0,anger,0,anger,1,0.4563911,0.4563911,0.4563911,0.1540614,0.002232895,0.34717292,0.00322529,0.035834137,0.0010822533,109
test_0395_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0395_aligned.jpg,0,anger,0,anger,1,0.6523688,0.6523688,0.6523688,0.033294603,0.030003661,0.055766277,0.023394981,0.12365447,0.08151714,110
test_1801_aligned.jpg,../RAF_DB/DATASET/test/anger/test_1801_aligned.jpg,0,anger,0,anger,1,0.5329236,0.5329236,0.5329236,0.0014640304,0.45932668,0.0052353246,3.4111687e-05,9.0915666e-05,0.0009253667,111
test_0656_aligned.jpg,../RAF_DB/DATASET/test/anger/test_0656_aligned.jpg,0,anger,0,anger,1,0.93640846,0.93640846,0.93640846,0.0068801446,0.0040372172,0.02741262,0.0065978337,0.0068016285,0.0118620545,112
test_2349_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_2349_aligned.jpg,1,disgust,1,disgust,1,0.92520946,0.92520946,0.01056299,0.92520946,0.0027508573,7.301705e-05,5.275516e-05,0.061264906,8.607114e-05,113
test_1006_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1006_aligned.jpg,1,disgust,1,disgust,1,0.5578801,0.5578801,0.10745247,0.5578801,0.0011008949,0.008254605,0.06814578,0.25565407,0.001512041,114
test_1884_aligned.jpg,../RAF_DB/DATASET/test/disgust/test_1884_aligned.jpg,1,disgust,1,disgust,1,0.94461304,0.94461304,0.016502835,0.94461304,0.0016194549,0.0004094932,0.02047716,0.014220542,0.0021574176,115
